make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
מיצובישי,אאוטלנדר,Executive,2021,5,7,--,5,--,--,אחודה,2021,קדמית,אוטומטית - רציפה,--,בנזין,4,2488,181,6000,24.9,3600,--,--,--,--,11.5,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,11,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,יש,יש,יש,אין,אין,אין,מערכת עזר לייצוב נגרר,471,186.2,174.5,270.6,148,781,1650,0,539,235/60R18,55,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,כולל שמירת מרחק,בד,אין,אין,אין,LED,יש,אין,יש,אחוריים,אחורית,אין,יש,אין,אין,הנעה בלבד,יש,אין,יש,אין,יש,יש,אין,יש + Auto Hold,אין,יש,רגילים,אין,"חלונות אחוריים כהים, 2 שקעי USB ו-2 מאחור, מראות צד מחוממות",--
מיצובישי,אאוטלנדר,Luxury,2021,5,7,--,6,--,--,אחודה,2021,כפולה (4X4),אוטומטית - רציפה,--,בנזין,4,2488,181,6000,24.9,3600,--,--,--,--,11.1,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,11,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,יש,יש,יש,אין,אין,אין,מערכת עזר לייצוב נגרר,471,186.2,174.8,270.6,148,781,1745,0,539,255/45R20,55,מקורית + שליטה מההגה,יש,אין,יש,9,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,אין,יש,אחוריים,היקפיות + מבט על,אין,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,יש,אין,יש + Auto Hold,אין,יש,רגילים,יש - ללא מגע,"חלונות אחוריים כהים, 2 שקעי USB ו-2 מאחור, מראות צד מחוממות, מגן גחון ומגלש אחורי בצבע כסוף, מסילות גגון, קישורית Apple CarPlay אלחוטית, סף צידי ופינות הרכב בצבע הרכב, גימור אלומיניום בקונסולה המרכזית, בקרת אקלים עם 3 איזורים, מערכת שמע מבית Bose עם 10 רמקולים, זיכרון למושב הנהג ולמראות הצד, בורר מצבי נהיגה מורחב, מערכת שטיפת פנסים",--
מיצובישי,אאוטלנדר,Luxury,2021,5,7,--,6,--,--,אחודה,2021,כפולה (4X4),אוטומטית - רציפה,--,בנזין,4,2488,181,6000,24.9,3600,--,--,--,--,11.1,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,11,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,יש,יש,יש,אין,אין,אין,מערכת עזר לייצוב נגרר,471,186.2,174.8,270.6,148,781,1745,0,539,255/45R20,55,מקורית + שליטה מההגה,יש,אין,יש,9,אין,USB,Android Auto + Apple CarPlay,יש,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,אין,LED,יש,אין,יש,אחוריים,היקפיות + מבט על,אין,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,יש,אין,יש,יש,אין,יש + Auto Hold,אין,יש,רגילים,יש - ללא מגע,"חלונות אחוריים כהים, 2 שקעי USB ו-2 מאחור, מראות צד מחוממות, מגן גחון ומגלש אחורי בצבע כסוף, מסילות גגון, קישורית Apple CarPlay אלחוטית, סף צידי ופינות הרכב בצבע הרכב, גימור אלומיניום בקונסולה המרכזית, בקרת אקלים עם 3 איזורים, מערכת שמע מבית Bose עם 10 רמקולים, זיכרון למראות הצד, בורר מצבי נהיגה מורחב, מערכת שטיפת פנסים, צביעה דו-גונית, מושבי עור מהודרים",--
מיצובישי,אאוטלנדר_PHEV,Luxury,2018,5,5,--,5,--,--,אחודה,2016,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,1998,203,4500,19.9,4500,11,170,--,--,58.8,--,12,54,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,אין,אין,אין,אין,יש,אין,אין,אין,מערכת למניעת האצה פתאומית לא רצויה,469.5,180,171,267,463,1602,1860,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,Luxury,2020,5,5,--,5,4330,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180,171,267,463,1602,1880,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,Supreme,2019,5,5,--,5,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,אין,אין,אין,אין,יש,אין,אין,אין,צליל חיצוני מלאכותי לאזהרת הולכי רגל,469.5,180,171,267,463,1602,1880,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,כולל שמירת מרחק,בד,יש - לנהג בלבד,מלפנים,אין,רגילים,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,,2019,5,5,--,5,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180,171,267,463,1602,1900,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, בולמי זעזועים ""בילשטיין"", גימורי חוץ וחישוקים כהים, דוושות אלומיניום, מושבים בתפירת ""יהלומים""",--
מיצובישי,אאוטלנדר_PHEV,,2021,5,5,--,6,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180,171,267,463,1602,1900,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, בולמי זעזועים ""בילשטיין"", גימורי חוץ וחישוקים כהים, דוושות אלומיניום, מושבים בתפירת ""יהלומים""",--
מיצובישי,אאוטלנדר_PHEV,Luxury,2017,5,5,--,5,--,--,אחודה,2016,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,1998,203,4500,19.9,4500,11,170,--,--,58.8,--,12,54,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,אין,אין,אין,אין,יש,אין,אין,אין,מערכת למניעת האצה פתאומית לא רצויה,469.5,180,171,267,463,1602,1860,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,Luxury,2019,5,5,--,5,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180,171,267,463,1602,1880,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,Supreme,2020,5,5,--,5,3834,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,אין,אין,אין,אין,יש,אין,אין,אין,צליל חיצוני מלאכותי לאזהרת הולכי רגל,469.5,180,171,267,463,1602,1880,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,כולל שמירת מרחק,בד,יש - לנהג בלבד,מלפנים,אין,רגילים,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,,2015,5,5,--,6,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,1998,203,4500,19.9,4500,11,170,--,--,52.6,--,12,52,3:30,0:30,2,2,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,יש,אין,אין,יש,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,465.5,180,168,267,451,731,1810,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB,אין,אין,אין,4,בקרת אקלים מפוצלת,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,קסנון עם מנגנון הפניה בסיבוב,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, אנטנת WIFI מובנית, אפליקציה ייעודית לשליטה מהסמאטרפון על הטעינה, התאורה ובקרת האקלים",--
מיצובישי,אאוטלנדר_PHEV,Luxury,2021,5,5,--,6,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180,171,267,463,1602,1880,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,Supreme,2021,5,5,--,5,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,אין,אין,אין,אין,יש,אין,אין,אין,צליל חיצוני מלאכותי לאזהרת הולכי רגל,469.5,180,171,267,463,1602,1880,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,כולל שמירת מרחק,בד,יש - לנהג בלבד,מלפנים,אין,רגילים,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,Supreme,2018,5,5,--,5,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,1998,203,4500,19.9,4500,11,170,--,--,58.8,--,12,54,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",469.5,180,171,267,463,1602,1860,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,אין,יש,יש,בד,אין,אין,אין,LED,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,Supreme,2017,5,5,--,5,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,1998,203,4500,19.9,4500,11,170,--,--,58.8,--,12,54,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",469.5,180,171,267,463,1602,1860,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,אין,יש,יש,בד,אין,אין,אין,LED,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,,2014,5,5,--,6,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,1998,203,4500,19.9,4500,11,170,--,--,52.6,--,12,52,3:30,0:30,2,2,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,יש,אין,אין,יש,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,465.5,180,168,267,451,731,1810,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB,אין,אין,אין,4,בקרת אקלים מפוצלת,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,קסנון עם מנגנון הפניה בסיבוב,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, אנטנת WIFI מובנית, אפליקציה ייעודית לשליטה מהסמאטרפון על הטעינה, התאורה ובקרת האקלים",--
מיצובישי,אאוטלנדר_PHEV,,2020,5,5,--,5,4702,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180,171,267,463,1602,1900,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, בולמי זעזועים ""בילשטיין"", גימורי חוץ וחישוקים כהים, דוושות אלומיניום, מושבים בתפירת ""יהלומים""",--
מיצובישי,אאוטלנדר_PHEV,Luxury,2018,5,5,--,5,--,--,אחודה,2016,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,1998,203,4500,19.9,4500,11,170,--,--,58.8,--,12,54,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,אין,אין,אין,אין,יש,אין,אין,אין,מערכת למניעת האצה פתאומית לא רצויה,469.5,180,171,267,463,1602,1860,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים מפוצלת,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,Luxury,2020,5,5,--,5,4330,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180,171,267,463,1602,1880,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,Supreme,2019,5,5,--,5,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,אין,אין,אין,אין,יש,אין,אין,אין,צליל חיצוני מלאכותי לאזהרת הולכי רגל,469.5,180,171,267,463,1602,1880,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אין,יש,כולל שמירת מרחק,בד,יש - לנהג בלבד,מלפנים,אין,רגילים,יש,יש,יש,אין,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",--
מיצובישי,אאוטלנדר_PHEV,,2019,5,5,--,5,--,--,אחודה,2012,כפולה (4X4),תמסורת ישירה,--,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170,--,--,50,169,13.8,45,5:00,0:25,2,2,ABS + EBD + BAS,7,יש,יש,יש,יש,יש,יש,יש,אין,יש,התרעה בלבד,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180,171,267,463,1602,1900,750,1500,225/55R18,45,מקורית + שליטה מההגה,יש,אין,יש,8,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,יש,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, בולמי זעזועים ""בילשטיין"", גימורי חוץ וחישוקים כהים, דוושות אלומיניום, מושבים בתפירת ""יהלומים""",--
