make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,model_nm,hanaa_nm,automatic_ind,delek_cd
קיה,קארנס,PREMIUM,2014,5,7,--,5,--,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,225/45R17,58,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,,2014,5,7,--,5,--,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,205/55R16,58,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,PREMIUM,2018,5,7,--,5,4214,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,225/45R17,58,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,,2017,5,7,--,4,3842,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,205/55R16,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,PREMIUM,2013,5,7,--,5,--,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,225/45R17,58,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,,2017,5,7,--,3,3470,--,--,2013,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,דיזל,4,1658,141,4000,34.7,1750,11.3,189,16.4,21.2,19.2,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,161.0,275.0,--,492,1600,0,0,205/55R16,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,אין,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,2
קיה,קארנס,,2018,5,7,--,3,3470,--,--,2013,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,דיזל,4,1658,141,4000,34.7,1750,11.3,189,16.4,21.2,19.2,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,161.0,275.0,--,492,1600,0,0,205/55R16,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,אין,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,2
קיה,קארנס,,2019,5,7,--,4,--,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,205/55R16,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,,2019,5,7,--,3,--,--,--,2013,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,דיזל,4,1658,141,4000,34.7,1750,11.3,189,16.4,21.2,19.2,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,161.0,275.0,--,492,1600,0,0,205/55R16,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,אין,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,2
קיה,קארנס,,2016,5,7,--,4,3842,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,205/55R16,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,PREMIUM,2019,5,7,--,5,--,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,225/45R17,58,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,PREMIUM,2016,5,7,--,5,4214,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,225/45R17,58,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,PREMIUM,2015,5,7,--,5,--,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,225/45R17,58,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,,2018,5,7,--,4,3842,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,205/55R16,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,PREMIUM,2017,5,7,--,5,4214,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,225/45R17,58,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,,2015,5,7,--,4,--,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,205/55R16,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,,2013,5,7,--,5,--,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,205/55R16,58,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,קארנס,,2014,5,7,--,5,--,--,--,2013,קדמית,אוטומטית,6,בנזין,4,1999,166,6500,21.5,5400,10.8,200,9.4,15.8,12.6,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,452.5,180.5,160.5,275.0,100,1650,1604,0,0,205/55R16,58,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,פרוסיד,,2015,3,5,--,3,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,בנזין,4,1591,135,6300,16.7,4850,10.8,195,12.5,20.4,16.3,--,--,--,--,--,4,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,425.0,178.0,143.1,265.0,380,1225,1280,0,0,225/45R17,53,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,אין,אין,--,רגילים,יש,אין,יש,אחוריים,אין,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,פרוסיד,,2013,3,5,--,3,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,בנזין,4,1591,135,6300,16.7,4850,10.8,195,12.5,20.4,16.3,--,--,--,--,--,4,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,425.0,179.0,145.0,265.0,380,1225,1280,0,0,225/45R17,53,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,אין,אין,--,רגילים,יש,אין,יש,אחוריים,אין,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,פרוסיד,,2016,3,5,--,3,3391,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,בנזין,4,1591,135,6300,16.7,4850,10.8,195,12.5,20.4,16.3,--,--,--,--,--,4,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,425.0,178.0,143.1,265.0,380,1225,1280,0,0,225/45R17,53,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,אין,אין,--,רגילים,יש,אין,יש,אחוריים,אין,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,פרוסיד,,2014,3,5,--,3,--,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,בנזין,4,1591,135,6300,16.7,4850,10.8,195,12.5,20.4,16.3,--,--,--,--,--,4,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,425.0,178.0,143.1,265.0,380,1225,1280,0,0,225/45R17,53,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,אין,אין,--,רגילים,יש,אין,יש,אחוריים,אין,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,פרוסיד,,2017,3,5,--,3,3391,--,--,2012,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,בנזין,4,1591,135,6300,16.7,4850,10.8,195,12.5,20.4,16.3,--,--,--,--,--,7,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,425.0,178.0,143.1,265.0,380,1225,1280,0,0,225/45R17,53,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,אין,אין,--,רגילים,יש,אין,יש,אחוריים,אין,אין,יש,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1
קיה,אופטימה,PREMIUM,2018,4,5,--,5,--,--,--,2016,קדמית,אוטומטית - טיפטרוניק,6,היברידי (בנזין),4,1999,192,6000,37.4,1770,9.4,192,20,23.2,22.7,--,--,--,--,--,2,2,ABS + EBD + BAS,7,יש,יש,יש,1,1,יש,1,0,1,התרעה בלבד,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,485.5,186.0,146.5,280.5,425,--,1655,0.0,0.0,215/55R17,60,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,יש,יש,יש,אין,אין,רגילים,אין,וילונות צד אחוריים,--,0,2X4,1,7
קיה,אופטימה,PANORAMIC,2017,4,5,--,5,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,6,טורבו דיזל,4,1685,136,4000,33.1,2000,--,192,12.6,20.4,16.7,--,--,--,--,--,5,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",484.5,183.0,145.5,279.5,505,--,1523,750,1500,205/65R16,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,אין,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,אין,אין,אין,יש,מראות פנים,הגה בלבד,אין,יש,יש,אין,אין,אין,אין,רגילים,יש,--,--,0,2X4,1,2
קיה,אופטימה,PANORAMIC,2018,4,5,--,5,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,6,טורבו דיזל,4,1685,136,4000,33.1,2000,--,192,12.6,20.4,16.7,--,--,--,--,--,5,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",484.5,183.0,145.5,279.5,505,--,1523,750,1500,205/65R16,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,אין,אין,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,אין,אין,אין,יש,מראות פנים,הגה בלבד,אין,יש,יש,אין,אין,אין,אין,רגילים,יש,--,--,0,2X4,1,2
קיה,אופטימה,,2017,4,5,--,5,--,--,--,2016,קדמית,אוטומטית - טיפטרוניק,6,טורבו דיזל,4,1685,136,4000,33.1,2000,--,192,12.6,20.4,16.7,--,--,--,--,--,5,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",484.5,183.0,145.5,279.5,505,--,1523,750,1500,205/65R16,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,עור,יש  + זכרון,אין,אין,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,אין,אין,אין,יש,מראות פנים,הגה בלבד,אין,יש,יש,אין,אין,אין,אין,רגילים,יש,--,--,0,2X4,1,2
קיה,אופטימה,,2020,4,5,--,5,4235,--,--,2016,קדמית,אוטומטית - טיפטרוניק,6,היברידי (בנזין),4,1999,192,6000,37.4,1770,9.4,192,19.2,23.2,22.7,--,--,--,--,--,3,3,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",485.5,186.0,146.5,280.5,425,--,1655,0.0,0.0,215/55R17,60,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,ללא,בד משולב עור,יש - לנהג בלבד,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,יש,יש,יש,אין,אין,רגילים,אין,"וילונות צד אחוריים, ערכה לתיקון תקר",--,0,2X4,1,7
קיה,אופטימה,,2019,4,5,--,5,--,--,--,2016,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו דיזל,4,1598,136,4000,32.6,2000,--,--,20.4,23.8,22.7,--,--,--,--,--,6,6,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",485.5,186.0,148.5,280.5,510,--,1605,750,1500,215/55R17,70,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד משולב עור,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,אין,יש,מראות פנים,יש,אין,יש,יש,יש,יש,אין,אין,רגילים,אין,--,--,0,2X4,1,2
קיה,אופטימה,PREMIUM,2017,4,5,--,5,--,--,--,2016,קדמית,אוטומטית - טיפטרוניק,6,היברידי (בנזין),4,1999,192,6000,37.4,1770,9.4,192,20,23.2,22.7,--,--,--,--,--,2,2,ABS + EBD + BAS,7,יש,יש,יש,1,1,יש,1,0,1,התרעה בלבד,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,--,485.5,186.0,146.5,280.5,425,--,1655,0.0,0.0,215/55R17,60,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,יש,יש,יש,אין,אין,רגילים,אין,וילונות צד אחוריים,--,0,2X4,1,7
קיה,אופטימה,,2019,4,5,--,5,--,--,--,2016,קדמית,אוטומטית - טיפטרוניק,6,היברידי (בנזין),4,1999,192,6000,37.4,1770,9.4,192,20,23.2,22.7,--,--,--,--,--,2,2,ABS + EBD + BAS,7,יש,יש,יש,1,1,יש,1,0,1,התרעה בלבד,אין,אין,אין,אין,יש,אין,אין,אין,--,485.5,186.0,146.5,280.5,425,--,1655,0.0,0.0,215/55R17,60,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,כולל שמירת מרחק,בד משולב עור,יש - לנהג בלבד,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,אין,אין,יש,יש,יש,אין,אין,רגילים,אין,וילונות צד אחוריים,--,0,2X4,1,7
קיה,אופטימה,PREMIUM,2020,4,5,--,5,4458,--,--,2016,קדמית,אוטומטית - טיפטרוניק,6,היברידי (בנזין),4,1999,192,6000,37.4,1770,9.4,192,19.2,23.2,22.7,--,--,--,--,--,3,3,ABS + EBD + BAS,7,יש,יש,יש,1,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",485.5,186.0,146.5,280.5,425,--,1655,0.0,0.0,215/55R17,60,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות פנים,יש,יש,אין,יש,יש,יש,אין,אין,רגילים,אין,"וילונות צד אחוריים, ערכה לתיקון תקר",--,0,2X4,1,7
קיה,אופטימה,,2018,4,5,--,5,--,--,--,2016,קדמית,אוטומטית - טיפטרוניק,6,טורבו דיזל,4,1685,136,4000,33.1,2000,--,192,12.6,20.4,16.7,--,--,--,--,--,5,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",484.5,183.0,145.5,279.5,505,--,1523,750,1500,205/65R16,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,עור,יש  + זכרון,אין,אין,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,אין,אין,אין,יש,מראות פנים,הגה בלבד,אין,יש,יש,אין,אין,אין,אין,רגילים,יש,--,--,0,2X4,1,2
