,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model,Unnamed: 0,Unnamed: 0.1,make,model,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm_y,fieldprice_equ
145,588,מזדה,2,ACTIVE,2013,1,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,588,מזדה,2,DYNAMIC,2010,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,588,מזדה,2,DYNAMIC,2011,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,588,מזדה,2,DYNAMIC,2012,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,588,מזדה,2,DYNAMIC,2013,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,588,מזדה,2,DYNAMIC,2014,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,588,מזדה,2,DYNAMIC,2015,2,2,1498,980,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,588,מזדה,5,LUXURY,2010,3,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,588,מזדה,5,LUXURY,2011,3,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5,126.0,126.0,מזדה,5.0,2011.0,5.0,7.0,0,5.0,0.0,0,0,2010.0,קדמית,אוטומטית - טיפטרוניק,5.0,בנזין,4.0,1999.0,144.0,6500.0,18.299999237060547,4500.0,13.100000381469727,186.0,8.9,15.3,11.2,0.0,0.0,0.0,0.0,0.0,10.0,אין ציון,ABS + EBD,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458.5,175.0,161.5,275.0,158.0,780.0,1482.0,600.0,750.0,205/55R16,60.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים + פתחי איוורור מאחור,0.0,1,1,בד,0,0,0.0,רגילים,1,1.0,1.0,0,0,0.0,1.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,0
154,588,מזדה,5,LUXURY,2012,3,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5,121.0,121.0,מזדה,5.0,2012.0,5.0,7.0,0,5.0,0.0,0,0,2010.0,קדמית,אוטומטית - טיפטרוניק,5.0,בנזין,4.0,1999.0,144.0,6500.0,18.299999237060547,4500.0,13.100000381469727,186.0,8.9,15.3,11.2,0.0,0.0,0.0,0.0,0.0,10.0,אין ציון,ABS + EBD,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458.5,175.0,161.5,275.0,158.0,780.0,1482.0,600.0,750.0,205/55R16,60.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים + פתחי איוורור מאחור,0.0,1,1,בד,0,0,0.0,רגילים,1,1.0,1.0,0,0,0.0,1.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,0
155,588,מזדה,5,EXECUTIVE,2010,4,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,588,מזדה,5,EXECUTIVE,2011,4,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5,124.0,124.0,מזדה,5.0,2011.0,5.0,7.0,0,5.0,0.0,0,0,2010.0,קדמית,אוטומטית - טיפטרוניק,5.0,בנזין,4.0,1999.0,144.0,6500.0,18.299999237060547,4500.0,13.100000381469727,186.0,8.9,15.3,11.2,0.0,0.0,0.0,0.0,0.0,10.0,אין ציון,ABS + EBD,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458.5,175.0,161.5,275.0,158.0,780.0,1482.0,600.0,750.0,195/65R15,60.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים + פתחי איוורור מאחור,0.0,1,ללא,בד,0,0,0.0,רגילים,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,0
157,588,מזדה,5,EXECUTIVE,2012,4,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,144,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5,123.0,123.0,מזדה,5.0,2012.0,5.0,7.0,0,5.0,0.0,0,0,2010.0,קדמית,אוטומטית - טיפטרוניק,5.0,בנזין,4.0,1999.0,144.0,6500.0,18.299999237060547,4500.0,13.100000381469727,186.0,8.9,15.3,11.2,0.0,0.0,0.0,0.0,0.0,10.0,אין ציון,ABS + EBD,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,458.5,175.0,161.5,275.0,158.0,780.0,1482.0,600.0,750.0,195/65R15,60.0,מקורית + שליטה מההגה,0.0,0.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים + פתחי איוורור מאחור,0.0,1,ללא,בד,0,0,0.0,רגילים,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,0
158,588,מזדה,6,EXECUTIVE,2012,5,5,1999,1955,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,588,מזדה,6,EXECUTIVE,2013,5,5,1999,1955,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,588,מזדה,6,LUXURY,2012,6,5,1999,1955,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,588,מזדה,6,LUXURY,2013,6,5,1999,1955,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,588,מזדה,6,LUXURY,2012,7,5,1999,1955,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,588,מזדה,6,PREMIUM,2012,8,5,2488,1945,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,170,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6,310.0,310.0,מזדה,6.0,2012.0,4.0,5.0,0,5.0,0.0,0,0,2007.0,קדמית,אוטומטית - טיפטרוניק,5.0,בנזין,4.0,2488.0,170.0,6000.0,23.0,4000.0,9.899999618530273,208.0,8.4,15.6,11.9,0.0,0.0,0.0,0.0,0.0,11.0,11.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,475.5,179.5,144.0,272.5,519.0,0.0,1380.0,550.0,750.0,215/50R17,64.0,מקורית + שליטה מההגה,0.0,1.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,1.0,1,1,עור,יש  + זכרון,מלפנים,0.0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,מראות פנים,1,0.0,1.0,0.0,0.0,0,0.0,0.0,רגילים,0,מערכת שטיפת פנסים,2X4,0
164,588,מזדה,6,PREMIUM,2012,9,5,2488,1985,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,6,290.0,290.0,מזדה,6.0,2012.0,5.0,5.0,0,5.0,0.0,0,0,2007.0,קדמית,אוטומטית - טיפטרוניק,5.0,בנזין,4.0,2488.0,170.0,6000.0,23.0,4000.0,9.899999618530273,207.0,8.9,16.4,11.9,0.0,0.0,0.0,0.0,0.0,11.0,11.0,ABS + EBD + BAS,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,475.5,179.5,144.0,272.5,510.0,0.0,1410.0,550.0,750.0,215/50R17,64.0,מקורית + שליטה מההגה,0.0,1.0,0.0,0.0,0,AUX,0,0.0,0.0,4.0,בקרת אקלים מפוצלת,1.0,1,1,עור,יש  + זכרון,מלפנים,0.0,"קסנון, כולל אור גבוה (בי-קסנון)",1,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1.0,מראות פנים,1,0.0,1.0,0.0,0.0,0,0.0,0.0,רגילים,0,מערכת שטיפת פנסים,2X4,0
165,588,מזדה,MX5,S,2006,10,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,588,מזדה,MX5,S,2007,10,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,588,מזדה,6,LUXURY,2004,11,5,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,588,מזדה,6,LUXURY,2005,11,4,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,588,מזדה,6,LUXURY,2006,11,4,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,588,מזדה,6,LUXURY,2007,11,4,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,588,מזדה,MX5,S,2007,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,588,מזדה,MX5,S,2008,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,588,מזדה,MX5,S,2009,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,588,מזדה,MX5,S,2010,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,588,מזדה,MX5,S,2011,12,5,1999,1164,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,588,מזדה,6,LUXURY,2006,13,5,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,588,מזדה,6,LUXURY,2007,13,5,1999,1880,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,588,מזדה,CX5,EXECUTIVE,2012,14,5,1998,1970,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,5,155,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,588,מזדה,CX5,EXECUTIVE,2013,14,5,1998,1970,,1.0,4X2,1,4,0,1,0,פנאי-שטח,P,1,בנזין,5,155,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,588,מזדה,CX5,LUXURY,2012,15,5,1998,1970,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,155,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,588,מזדה,CX5,LUXURY,2013,15,5,1998,1970,,1.0,4X2,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,155,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,588,מזדה,CX5,EXECUTIVE,2012,16,5,1998,2035,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,154,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,588,מזדה,CX5,EXECUTIVE,2013,16,5,1998,2035,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,154,5,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,588,מזדה,CX5,LUXURY,2012,17,5,1998,2035,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,154,5,1,750,750,,הנעה רגילה,0,,0,,1,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,588,מזדה,CX5,LUXURY,2013,17,5,1998,2035,,3.0,4X4,1,4,1,1,0,פנאי-שטח,P,1,בנזין,5,154,5,1,750,750,,הנעה רגילה,0,,0,,1,0,0,,1,0,1,1,1,0,,0,0,0,,0,0,0,CX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
