make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm,automatic_ind,delek_cd
ב.מ.וו,סדרה_3,EXCLUSIVE,2021,4,5,--,7,7432,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,66.6,162,12,56,06:00,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"צליל חיצוני מלאכותי לבטיחות הולכי רגל, התרעת פגיעה מאחור, תאורה אדפטיבית, התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום",470.9,182.7,144.4,285.1,375,--,1938,750,1500,225/45R18,40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,אין,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי עץ, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, עיצוב חיצוני Luxury Line, חלונות אחוריים כהים, מושבי ספורט קדמיים, מושבים אחוריים מפוצלים 40/20/40, בקרת אקלים עם 3 איזורים, מערכת שמע עם 10 רמקולים",--,2X4,1,7
ב.מ.וו,סדרה_3,,2020,4,5,--,7,9300,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,52.6,151,12,56,02:24,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום, צליל חיצוני מלאכותי לבטיחות הולכי רגל",470.9,182.7,144.4,285.1,375,--,1740,0.0,0.0,"ק 225/40R19 , א 255/35R19",40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,לייזר,יש,אין,אין,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,אין,אין,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, בקרת אקלים עם 3 איזורים, גימורי אלומיניום פנימיים, מערכת שמע מבית Harman Kardon עם 16 רמקולים, בלמי M Sport עם קליפרים כחולים, חלונות אחוריים כהים, הגה עם יחס תגובה משתנה",--,2X4,1,7
ב.מ.וו,סדרה_3,EXCLUSIVE,2020,4,5,--,7,8184,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,52.6,151,12,56,02:24,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,אין,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום, צליל חיצוני מלאכותי לבטיחות הולכי רגל",470.9,182.7,144.4,285.1,375,--,1740,0.0,0.0,225/45R18,40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,אין,אין,אין,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,אין,אין,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,יש - ללא מגע,"נעילת דיפרנציאל אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, בקרת אקלים עם 3 איזורים, גימורי עץ, מערכת שמע עם 10 רמקולים",--,2X4,1,7
ב.מ.וו,סדרה_3,,2020,4,5,--,7,8184,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,52.6,151,12,56,02:24,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,אין,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום, צליל חיצוני מלאכותי לבטיחות הולכי רגל",470.9,182.7,144.4,285.1,375,--,1740,0.0,0.0,"ק 225/40R19 , א 255/35R19",40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,אין,אין,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,אין,אין,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,יש - ללא מגע,"נעילת דיפרנציאל אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, בקרת אקלים עם 3 איזורים, גימורי אלומיניום פנימיים, מערכת שמע עם 10 רמקולים, בלמי M Sport עם קליפרים כחולים, חלונות אחוריים כהים",--,2X4,1,7
ב.מ.וו,סדרה_3,SUPERIOR,2020,4,5,--,7,9300,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,52.6,151,12,56,02:24,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום, צליל חיצוני מלאכותי לבטיחות הולכי רגל",470.9,182.7,144.4,285.1,375,--,1740,0.0,0.0,"ק 225/40R19 , א 255/35R19",40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,לייזר,אין,אין,אין,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,אין,אין,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,יש - ללא מגע,"נעילת דיפרנציאל אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, בקרת אקלים עם 3 איזורים, גימורי עץ, מערכת שמע מבית Harman Kardon עם 16 רמקולים, חלונות אחוריים כהים",--,2X4,1,7
ב.מ.וו,סדרה_3,SPORT,2020,4,5,--,7,7316,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,52.6,151,12,56,02:24,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,אין,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום, צליל חיצוני מלאכותי לבטיחות הולכי רגל",470.9,182.7,144.4,285.1,375,--,1740,0.0,0.0,225/50R17,40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,אין,אין,אין,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,הנעה בלבד,אין,אין,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, בקרת אקלים עם 3 איזורים, גימור פנימי שחור מבריק",--,2X4,1,7
ב.מ.וו,סדרה_3,,2021,4,5,--,7,7432,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,66.6,173,12,57,06:00,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"צליל חיצוני מלאכותי לבטיחות הולכי רגל, התרעת פגיעה מאחור, תאורה אדפטיבית, התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום",470.9,182.7,144.4,285.1,375,--,1938,750,1500,"ק' 225/45R18 , א' 255/40R18",40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי עץ, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, עיצוב חיצוני M-Sport, חלונות אחוריים כהים, מושבי ספורט קדמיים, מושבים אחוריים מפוצלים 40/20/40, בקרת אקלים עם 3 איזורים, מערכת שמע עם 10 רמקולים, בלמי M-Sport עם קליפרים כחולים, ריפוד משולב אלקנטרה עם תפירה כחולה","ריפודי עור, חישוקי 19 אינץ'",2X4,1,7
ב.מ.וו,סדרה_3,,2021,4,5,--,7,8672,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,66.6,174,12,56,06:00,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"צליל חיצוני מלאכותי לבטיחות הולכי רגל, התרעת פגיעה מאחור, תאורה אדפטיבית, התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום",470.9,182.7,144.4,285.1,375,--,1938,750,1500,"ק' 225/40R19 , א' 255/35R19",40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,לייזר,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אלקטרונית, גימור פנימי עץ, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, עיצוב חיצוני M-Sport, חלונות אחוריים כהים, מושבי ספורט קדמיים, מושבים אחוריים מפוצלים 40/20/40, בקרת אקלים עם 3 איזורים, מערכת שמע עם 10 רמקולים, בלמי M-Sport עם קליפרים כחולים, היגוי ביחס משתנה, מסגרת חלונות מושחרת",--,2X4,1,7
ב.מ.וו,סדרה_3,,2021,4,5,--,6,6190,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,204,5000,35.7,1350,7.6,225,--,--,66.6,164,12,60,06:00,--,1,1,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,התרעה בלבד,יש,יש,אין,אין,אין,אין,אין,"צליל חיצוני מלאכותי לבטיחות הולכי רגל, התרעת פגיעה מאחור",470.9,182.7,144.4,285.1,375,--,1886,750,1500,"ק' 225/45R18 , א' 255/40R18",40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי שחור מבריק, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, עיצוב חיצוני M-Sport, חלונות אחוריים כהים, ערכת תיקון תקר",--,2X4,1,7
ב.מ.וו,סדרה_3,,2021,4,5,--,7,14112,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,טורבו-בנזין מיקרו-היברידי,8,2998,374,5500,50.9,1850,4.4,250,--,--,13.8,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין," התרעת פגיעה מאחור, תאורה אדפטיבית, התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום",471.3,182.7,144.0,285.1,480,--,1670,750,1800,"ק' 225/45R18 , א' 255/40R18",59,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,לייזר,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אלקטרונית, גימור פנימי אלומיניום, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, עיצוב חיצוני M-Sport, חלונות אחוריים כהים, מושבי ספורט קדמיים, מושבים אחוריים מפוצלים 40/20/40, בקרת אקלים עם 3 איזורים, מערכת שמע עם 10 רמקולים, בלמי M-Sport עם קליפרים כחולים, היגוי ביחס משתנה, מערכת שמע מבית Harman Kardon עם 16 רמקולים",--,2X4,1,7
ב.מ.וו,סדרה_3,,2021,4,5,--,6,6672,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,156,6500,25.4,1300,8.4,223,--,--,15.6,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,התרעה בלבד,יש,יש,יש,אין,אין,אין,אין,התרעת פגיעה מאחור,470.9,182.7,143.5,285.1,480,--,1594,750,1300,"ק' 225/45R18 , א' 255/40R18",59,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,אין,אין,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,אין,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,אין,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי שחור מבריק, מערכת זיכרון לנסיעה לאחור, גימור אלומיניום מסביב לחלונות, עיצוב חיצוני M-Sport, חלונות אחוריים כהים, ערכת תיקון תקר",--,2X4,1,1
ב.מ.וו,סדרה_3,LUXURY,2015,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2998,326,5500,45.9,1380,5.1,250,11,18.2,14.7,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,463.3,181.1,142.9,281.0,480,--,1615,0,0,"ק' 225/40R19 , א' 255/35R19",60,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,LED,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1
ב.מ.וו,סדרה_3,EXCLUSIVE,2018,4,5,--,7,6316,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),4,1998,252,5000,29.5,1350,6.1,225,--,--,47.6,--,--,--,--,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,463.3,181.1,142.9,281.0,370,--,1735,0,0,"ק' 225/40R19 , א' 255/35R19",41,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,LED,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,7
ב.מ.וו,סדרה_3,LUXURY,2015,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,252,5200,35.7,1450,5.8,250,13.5,20.4,17.2,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,463.3,181.1,142.9,281.0,480,--,1570,0,0,"ק' 225/40R19 , א' 255/35R19",60,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,LED,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1
ב.מ.וו,סדרה_3,SPORT,2017,4,5,--,6,6870,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,184,5000,27.5,1350,7.3,235,13.7,22.2,18.2,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,463.3,181.1,142.9,281.0,480,--,1525,0,0,225/55R17,60,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד,אין,אין,--,LED,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1
ב.מ.וו,סדרה_3,LUXURY,2015,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,184,5000,27.5,1350,7.3,235,13.2,21.3,17.2,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,463.3,181.1,142.9,281.0,480,--,1525,0,0,"ק' 225/45R18 , א' 255/40R18",60,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,LED,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1
ב.מ.וו,סדרה_3,INDIVIDUAL,2019,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),4,1998,252,5000,29.5,1350,6.1,225,--,--,47.6,--,--,--,--,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,463.3,181.1,142.9,281.0,370,--,1735,0,0,"ק' 225/40R19 , א' 255/35R19",41,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,--,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,7
ב.מ.וו,סדרה_3,SPORT,2015,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,252,5200,35.7,1450,5.8,250,13.5,20.4,17.2,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,463.3,181.1,142.9,281.0,480,--,1570,0,0,"ק' 225/45R18 , א' 255/40R18",60,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,אין,אין,--,LED,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1
ב.מ.וו,סדרה_3,LUXURY,2013,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1997,184,5000,27.5,1250,7.6,235,12.1,20.4,16.3,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1420,0,0,225/45R18,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1
ב.מ.וו,סדרה_3,EXCLUSIVE,2017,4,5,--,7,6192,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),4,1998,252,5000,29.5,1350,6.1,225,--,--,47.6,--,--,--,--,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,463.3,181.1,142.9,281.0,370,--,1735,0,0,"ק' 225/40R19 , א' 255/35R19",41,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,LED,יש,יש,יש,אחוריים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,7
ב.מ.וו,סדרה_3,LUXURY,2014,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,2979,306,6000,40.8,1200,5.5,250,9.8,18.1,13.8,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1520,0,0,225/45R18,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1
ב.מ.וו,סדרה_3,BUSINESS,2014,4,5,--,6,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1598,136,4350,22.4,1350,9.2,210,13.1,20.4,16.9,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1405,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים,1,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,הנעה בלבד,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1
ב.מ.וו,סדרה_3,LUXURY,2013,4,5,--,7,--,--,--,2012,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,2979,306,6000,40.8,1200,5.5,250,9.8,18.1,13.8,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,462.4,181.1,142.9,281.0,480,--,1520,0,0,225/45R18,60,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,בד משולב עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים,אין,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--,2X4,1,1
