make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,model_nm,hanaa_nm,automatic_ind,delek_cd
פיאט,קובו,DYNAMIC,2012,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - רובוטית מצמד יחיד,5,טורבו דיזל,4,1248,75,4000,19.4,1500,--,--,19.6,26.3,23.3,--,--,--,--,--,4,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1275,0,0,185/65R15,45,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,קובו,ACTIVE,2016,5,5,--,1,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,13,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,DYNAMIC,2016,5,5,--,2,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,13,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,195/95R16,45,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,ACTIVE,2018,5,5,--,1,2329,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,13,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,ACTIVE,2017,5,5,--,1,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,13,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,ACTIVE,2016,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - רובוטית מצמד יחיד,5,טורבו דיזל,4,1248,75,4000,19.4,1500,--,--,19.6,26.3,23.3,--,--,--,--,--,15,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1275,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,קובו,ACTIVE,2013,5,5,--,2,--,--,--,2008,קדמית,אוטומטית - רובוטית מצמד יחיד,5,טורבו דיזל,4,1248,75,4000,19.4,1500,--,--,19.6,26.3,23.3,--,--,--,--,--,14,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1275,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,קובו,DYNAMIC,2014,5,5,--,1,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,8,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,195/95R16,45,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,ACTIVE,2012,5,5,--,2,--,--,--,2008,קדמית,ידנית,5,טורבו דיזל,4,1248,75,4000,19.4,1500,--,--,17.5,26.3,22.2,--,--,--,--,--,5,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1275,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,קובו,DYNAMIC,2018,5,5,--,2,2478,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,13,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,195/95R16,45,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,DYNAMIC,2014,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - רובוטית מצמד יחיד,5,טורבו דיזל,4,1248,75,4000,19.4,1500,--,--,19.6,26.3,23.3,--,--,--,--,--,14,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1275,0,0,195/55R16,45,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,קובו,DYNAMIC,2015,5,5,--,1,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,13,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,195/95R16,45,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,ACTIVE,2014,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - רובוטית מצמד יחיד,5,טורבו דיזל,4,1248,75,4000,19.4,1500,--,--,19.6,26.3,23.3,--,--,--,--,--,14,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1275,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,קובו,ACTIVE,2013,5,5,--,1,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,8,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,ACTIVE,2017,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - רובוטית מצמד יחיד,5,טורבו דיזל,4,1248,75,4000,19.4,1500,--,--,19.6,26.3,23.3,--,--,--,--,--,4,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1275,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,קובו,ACTIVE,2012,5,5,--,1,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,4,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,ACTIVE,2017,5,5,--,2,--,--,--,2008,קדמית,ידנית,5,טורבו דיזל,4,1248,75,4000,19.4,1500,--,--,17.5,26.3,22.2,--,--,--,--,--,9,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1275,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,קובו,DYNAMIC,2012,5,5,--,1,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,4,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,185/65R15,45,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,ACTIVE,2015,5,5,--,1,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,13,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,ACTIVE,2018,5,5,--,2,2999,--,--,2008,קדמית,ידנית,5,טורבו דיזל,4,1248,75,4000,19.4,1500,--,--,17.5,26.3,22.2,--,--,--,--,--,9,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1275,0,0,185/65R15,45,מקורית,אין,אין,אין,--,אין,אין,--,--,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,קובו,DYNAMIC,2013,5,5,--,1,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,4,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,185/65R15,45,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,קובו,DYNAMIC,2017,5,5,--,2,--,--,--,2008,קדמית,ידנית,5,בנזין,4,1360,73,5200,12.0,2600,--,--,12.2,17.9,15.2,--,--,--,--,--,13,אין ציון,ABS + EBD,4,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,395.9,171.6,173.5,251.3,330,2500,1255,0,0,195/95R16,45,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,2,מזגן רגיל,0,1,ללא,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,1
פיאט,פולבאק,PREMIUM,2017,4,5,--,6,6000,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,181,3500,43.8,2500,--,177,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,528.5,181.5,178.0,300.0,--,--,1875,0,0,245/65R17,75,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,--,--,אין,4,בקרת אקלים מפוצלת,0,1,יש,עור,יש - לנהג בלבד,מלפנים,--,רגילים,יש,יש,יש,אין,אחורית,אין,יש,--,--,כניסה + הנעה,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,פולבאק,STYLE,2019,4,5,--,6,--,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,181,3500,43.8,2500,--,177,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,528.5,181.5,178.0,300.0,--,--,1875,0,0,245/70R16,75,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים,0,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אחורית,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,פולבאק,PREMIUM,2019,4,5,--,6,--,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,181,3500,43.8,2500,--,177,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,528.5,181.5,178.0,300.0,--,--,1875,0,0,245/65R17,75,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,--,--,אין,4,בקרת אקלים מפוצלת,0,1,יש,עור,יש - לנהג בלבד,מלפנים,--,רגילים,יש,יש,יש,אין,אחורית,אין,יש,--,--,כניסה + הנעה,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,פולבאק,COMFORT,2017,4,5,--,6,5454,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,154,3500,38.8,1500,--,169,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,520.5,178.5,177.5,300.0,--,--,1870,0,0,205/80R16,75,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,פולבאק,COMFORT,2019,4,5,--,5,--,--,--,2015,קדמית,ידנית,6,טורבו דיזל,4,2442,154,3500,38.8,1500,--,169,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,520.5,178.5,177.5,300.0,--,--,1840,0,0,205/80R16,75,מקורית,יש,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,פולבאק,STYLE,2018,4,5,--,6,5702,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,181,3500,43.8,2500,--,177,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,528.5,181.5,178.0,300.0,--,--,1875,0,0,245/70R16,75,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים,0,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אחורית,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,פולבאק,STYLE,2017,4,5,--,6,5702,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,181,3500,43.8,2500,--,177,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,528.5,181.5,178.0,300.0,--,--,1875,0,0,245/70R16,75,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים,0,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אחורית,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,פולבאק,COMFORT,2018,4,5,--,5,4784,--,--,2015,קדמית,ידנית,6,טורבו דיזל,4,2442,154,3500,38.8,1500,--,169,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,520.5,178.5,177.5,300.0,--,--,1840,0,0,205/80R16,75,מקורית,יש,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,0,2X4,0,2
פיאט,פולבאק,PREMIUM,2018,4,5,--,6,6000,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,181,3500,43.8,2500,--,177,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,528.5,181.5,178.0,300.0,--,--,1875,0,0,245/65R17,75,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,--,--,אין,4,בקרת אקלים מפוצלת,0,1,יש,עור,יש - לנהג בלבד,מלפנים,--,רגילים,יש,יש,יש,אין,אחורית,אין,יש,--,--,כניסה + הנעה,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,פולבאק,STYLE,2016,4,5,--,6,--,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,181,3500,43.8,2500,--,177,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,528.5,181.5,178.0,300.0,--,--,1875,0,0,245/70R16,75,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים,0,1,יש,בד,אין,אין,--,רגילים,יש,יש,יש,אין,אחורית,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,פולבאק,PREMIUM,2016,4,5,--,6,--,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,181,3500,43.8,2500,--,177,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,528.5,181.5,178.0,300.0,--,--,1875,0,0,245/65R17,75,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,--,--,אין,4,בקרת אקלים מפוצלת,0,1,יש,עור,יש - לנהג בלבד,מלפנים,--,רגילים,יש,יש,יש,אין,אחורית,אין,יש,--,--,כניסה + הנעה,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,פולבאק,COMFORT,2018,4,5,--,6,5454,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,154,3500,38.8,1500,--,169,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,520.5,178.5,177.5,300.0,--,--,1870,0,0,205/80R16,75,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,פולבאק,COMFORT,2019,4,5,--,6,--,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,2442,154,3500,38.8,1500,--,169,11.0,15.1,13.3,--,--,--,--,--,15,אין ציון,ABS + EBD,7,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,520.5,178.5,177.5,300.0,--,--,1870,0,0,205/80R16,75,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2
פיאט,500,ICON,2022,4,4,"137,900",3,2420,שלוש שנים,--,2020,קדמית,תמסורת ישירה,--,חשמלי,--,0,118,--,22.4,--,9.0,150,--,--,--,143,42.0,314,04:15,00:35,1,1,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,0,היגוי אקטיבי,אין,אין,אין,יש,אין,יש,אין,אין,--,363.1,168.3,152.9,232.2,185,--,1395,0.0,0.0,195/55R16,--,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,USB,Android Auto + Apple CarPlay אלחוטי,יש,אין,2,בקרת אקלים,0,1,ללא,בד,אין,אין,אין,רגילים,אין,יש,אין,אחוריים,אין,אין,יש,יש,אין,כניסה + הנעה,אין,אין,הגה בלבד,אין,אין,יש,אין,יש,אין,אין,רגילים,אין,"פאנל קדמי בצבע הרכב, מושב אחורי מפוצל 50/50, ריפוד בד מהודר",--,0,2X4,1,4
פיאט,500,ACTION,2022,3,4,"109,900",2,1726,שלוש שנים,--,2020,קדמית,תמסורת ישירה,--,חשמלי,--,0,95,--,22.4,--,9.5,135,--,--,--,130,23.7,190,02:30,00:30,1,1,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,0,היגוי אקטיבי,אין,אין,אין,יש,אין,יש,אין,אין,--,363.1,168.3,152.9,232.2,185,--,1255,0.0,0.0,185/65R15,--,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB,Android Auto + Apple CarPlay אלחוטי,יש,אין,2,מזגן רגיל,0,0,ללא,בד,אין,אין,אין,רגילים,אין,אין,אין,אין,אין,אין,יש,יש,אין,הנעה בלבד,אין,אין,אין,אין,אין,יש,אין,יש,אין,אין,רגילים,אין,פאנל קדמי בצבע שחור,--,0,2X4,1,4
