,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
57,סובארו,B3,,2009,5,5,--,3,--,--,--,2007,קדמית,אוטומטית - טיפטרוניק,4,בנזין,4,1498,107,6000,14.5,3200,14.3,167,10.3,16.1,13.3,--,--,--,--,--,10,10,ABS + EBD,6,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1265,650,750,195/65R15,60,מקורית + שליטה מההגה,אופציונלי,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל,יש,יש,אופציונלי,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,מצלמת רוורס
58,סובארו,B3,Sport,2010,5,5,--,4,--,--,--,2007,כפולה (4X4),אוטומטית - טיפטרוניק,4,בנזין,4,1994,150,6400,20.0,3200,11.6,182,9,15.3,12.2,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1365,650,750,205/50R17,60,מקורית + שליטה מההגה,יש,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל + פתחי אוורור מאחור,אופציונלי,יש,יש,בד,אין,אין,אין,קסנון,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"ספויילר, חצאיות ספורטיביות, מושבי ספורט, חלונות אחוריים כהים",מצלמת רוורס
59,סובארו,B3,,2008,5,5,--,2,--,--,--,2007,קדמית,אוטומטית - טיפטרוניק,4,בנזין,4,1498,107,6000,14.5,3200,14.3,167,10.3,16.1,13.3,--,--,--,--,--,--,--,ABS + EBD,6,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1280,650,750,195/65R15,60,מקורית עם אופציה לשליטה מההגה,אופציונלי,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל,אופציונלי,אין,אופציונלי,בד,אין,אין,אין,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,מצלמת רוורס
60,סובארו,B3,,2012,5,5,--,3,--,--,--,2007,קדמית,אוטומטית - טיפטרוניק,4,בנזין,4,1498,107,6000,14.5,3200,14.3,167,10.3,16.1,13.3,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1270,650,750,195/65R15,60,מקורית + שליטה מההגה,יש,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל + פתחי אוורור מאחור,אין,אין,אופציונלי,בד,אין,אין,אין,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,"מערכת מולטימדיה הכוללת מסך מגע 7"" ומערכת ניווט לווייני, מצלמת רוורס"
61,סובארו,B3,,2011,5,5,--,3,--,--,--,2007,כפולה (4X4),ידנית,5,בנזין,4,1994,150,6400,20.0,3200,9.6,193,8.7,14.4,11.6,--,--,--,--,--,12,12,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1345,650,750,205/55R16,60,מקורית + שליטה מההגה,יש,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל + פתחי אוורור מאחור,אופציונלי,אין,אופציונלי,בד,אין,אין,אין,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,"מערכת מולטימדיה הכוללת מסך מגע 7"" ומערכת ניווט לווייני, מצלמת רוורס"
62,סובארו,B3,,2010,5,5,--,3,--,--,--,2007,קדמית,ידנית,5,בנזין,4,1498,107,6000,14.5,3200,13.2,175,10.4,16.6,13.3,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1235,650,750,195/65R15,60,מקורית עם אופציה לשליטה מההגה,אופציונלי,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל + פתחי אוורור מאחור,יש,יש,אופציונלי,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,מצלמת רוורס
63,סובארו,B3,,2012,5,5,--,3,--,--,--,2007,קדמית,אוטומטית - טיפטרוניק,4,בנזין,4,1498,107,6000,14.5,3200,14.3,167,10.3,16.1,13.3,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1270,650,750,195/65R15,60,מקורית + שליטה מההגה,יש,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל + פתחי אוורור מאחור,יש,יש,אופציונלי,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,"מערכת מולטימדיה הכוללת מסך מגע 7"" ומערכת ניווט לווייני, מצלמת רוורס"
64,סובארו,B3,,2008,5,5,--,3,--,--,--,2007,כפולה (4X4),אוטומטית - טיפטרוניק,4,בנזין,4,1994,150,6400,20.0,3200,11.6,182,9,15.3,12.2,--,--,--,--,--,--,--,ABS + EBD + BAS,6,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1360,650,750,205/55R16,60,מקורית עם אופציה לשליטה מההגה,אופציונלי,אין,אופציונלי,--,אין,AUX,אין,אין,אין,4,מזגן רגיל,אופציונלי,יש,אופציונלי,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,--
65,סובארו,B3,,2008,5,5,--,3,--,--,--,2007,כפולה (4X4),אוטומטית - טיפטרוניק,4,בנזין,4,1994,150,6400,20.0,3200,11.6,182,9,15.3,12.2,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1360,650,750,205/55R16,60,מקורית עם אופציה לשליטה מההגה,אופציונלי,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל,אופציונלי,אין,אופציונלי,בד,אין,אין,אין,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,מצלמת רוורס
66,סובארו,B3,,2008,5,5,--,2,--,--,--,2007,קדמית,ידנית,5,בנזין,4,1498,107,6000,14.5,3200,13.2,175,10.4,16.6,13.3,--,--,--,--,--,--,--,ABS + EBD,6,אין,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1235,650,750,195/65R15,60,מקורית עם אופציה לשליטה מההגה,אופציונלי,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל,אופציונלי,אין,אופציונלי,בד,אין,אין,אין,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,מצלמת רוורס
67,סובארו,B3,,2010,5,5,--,3,--,--,--,2007,כפולה (4X4),ידנית,5,בנזין,4,1994,150,6400,20.0,3200,9.6,193,9,14.5,11.9,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1345,650,750,205/55R16,60,מקורית + שליטה מההגה,יש,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל + פתחי אוורור מאחור,אופציונלי,אין,אופציונלי,בד,אין,אין,אין,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,מצלמת רוורס
68,סובארו,B3,,2009,5,5,--,3,--,--,--,2007,כפולה (4X4),אוטומטית - טיפטרוניק,4,בנזין,4,1994,150,6400,20.0,3200,11.6,182,9,15.3,12.2,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1360,650,750,205/55R16,60,מקורית עם אופציה לשליטה מההגה,אופציונלי,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל,אופציונלי,אין,אופציונלי,בד,אין,אין,אין,רגילים,אופציונלי,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,מצלמת רוורס
69,סובארו,B3,,2009,5,5,--,3,--,--,--,2007,כפולה (4X4),ידנית,5,בנזין,4,1994,150,6400,20.0,3200,9.6,193,9,14.5,11.9,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,441.5,174.0,147.5,262.0,301,1216,1345,650,750,205/55R16,60,מקורית עם אופציה לשליטה מההגה,אופציונלי,אין,אופציונלי,--,אופציונלי,AUX,אין,אין,אין,4,מזגן רגיל,אופציונלי,יש,אופציונלי,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,--,מצלמת רוורס
70,סובארו,טרייבקה,,2008,5,5+2,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.5,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,"מסכי DVD לנוסעים מאחור, צג משולב במראה לנסיעה לאחור "
71,סובארו,טרייבקה,Luxury,2011,5,5,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.8,207,6.2,11.1,8.6,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,173.0,274.5,525,1671,1904,--,--,255/55R18,64,מקורית + שליטה מההגה,אופציונלי,יש,יש,--,אופציונלי,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--
72,סובארו,טרייבקה,,2009,5,5+2,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.5,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,"מסכי DVD לנוסעים מאחור, צג משולב במראה לנסיעה לאחור "
73,סובארו,טרייבקה,Limited,2011,5,5+2,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.8,207,6.2,11.1,8.6,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,173.0,274.5,450,1495,1937,--,--,255/55R18,64,מקורית + שליטה מההגה,אופציונלי,יש,יש,--,אופציונלי,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--
74,סובארו,טרייבקה,,2007,5,5,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.5,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
75,סובארו,טרייבקה,,2010,5,5,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.5,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
76,סובארו,טרייבקה,,2008,5,5,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.2,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,ללא,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
77,סובארו,טרייבקה,,2007,5,5,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.2,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,ללא,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
78,סובארו,טרייבקה,,2010,5,5+2,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.5,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,"מסכי DVD לנוסעים מאחור, צג משולב במראה לנסיעה לאחור "
79,סובארו,טרייבקה,,2009,5,5,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.5,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
80,סובארו,טרייבקה,,2007,5,5+2,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.5,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,"מסכי DVD לנוסעים מאחור, צג משולב במראה לנסיעה לאחור "
81,סובארו,טרייבקה,,2009,5,5,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.2,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,ללא,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
82,סובארו,טרייבקה,,2010,5,5,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.2,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,ללא,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
83,סובארו,טרייבקה,,2008,5,5,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.9,207,--,--,12.2,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,--,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,168.5,275.0,450,525,1910,--,--,255/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אין,אין,--,--,--,--,--,--,--,--,--,--,--
84,סובארו,טרייבקה,Premium,2011,5,5+2,--,7,--,--,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3630,258,6000,35.7,4000,8.8,207,6.2,11.1,8.6,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,אין,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,486.5,188.0,173.0,274.5,525,1671,1904,--,--,255/55R18,64,מקורית + שליטה מההגה,אופציונלי,יש,יש,--,אופציונלי,AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,יש,יש,יש,עור,יש  + זכרון,מלפנים,--,קסנון,יש,אין,אין,אחוריים,אחורית,אין,יש,--,--,אין,יש,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,--
85,סובארו,אימפרזה_STi_סדאן,,2011,4,5,--,7,--,--,--,2010,כפולה (4X4),ידנית,6,טורבו בנזין,4,2457,300,6200,41.5,4000,5.2,255,7,11.9,9.5,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,458.0,179.5,147.0,262.5,368,--,1515,--,--,235/45R17,60,מקורית + שליטה מההגה,אין,יש,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים,אין,יש,יש,בד משולב עור,אין,אין,--,קסנון,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--
86,סובארו,אימפרזה_STi_סדאן,Spec,2011,4,5,--,7,--,--,--,2010,כפולה (4X4),ידנית,6,טורבו בנזין,4,2457,300,6200,41.5,4000,5.2,255,7,11.9,9.5,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,יש,יש,אין,יש,--,--,--,אין,--,--,--,--,--,--,--,--,--,--,458.0,179.5,147.0,262.5,368,--,1515,--,--,245/40R18,60,מקורית + שליטה מההגה,אין,יש,אין,--,אין,AUX,--,--,אין,4,בקרת אקלים,יש,יש,יש,בד משולב עור,אין,אין,--,קסנון,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,--
87,סובארו,BRZ,Premium,2015,2,2+2,--,6,--,--,--,2012,אחורית,ידנית,6,בנזין,4,1998,200,7000,20.9,6400,7.6,226,9.6,15.6,12.8,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,424.0,177.5,142.5,257.0,223,--,1183,0.0,0.0,215/45R17,50,מקורית,אופציונלי,אין,אופציונלי,--,אופציונלי,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,אין,יש,יש,בד משולב עור,אין,מלפנים,אין,"קסנון, כולל אור גבוה (בי-קסנון)",יש,אין,יש,אין,אין,אין,יש,אין,אין,כניסה + הנעה,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",--
88,סובארו,BRZ,,2012,2,2+2,--,7,--,--,--,2012,אחורית,ידנית,6,בנזין,4,1998,200,7000,20.9,6400,7.6,226,9.6,15.6,12.8,--,--,--,--,--,9,אין ציון,ABS + EBD + BAS,7,יש,יש,יש,אין,יש,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,424.0,177.5,142.5,257.0,223,--,1258,0.0,0.0,215/45R17,50,מקורית,אופציונלי,אין,אופציונלי,--,אופציונלי,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,אין,יש,יש,בד,אין,אין,אין,"קסנון, כולל אור גבוה (בי-קסנון)",יש,אין,יש,אין,אין,אין,אין,אין,אין,כניסה + הנעה,יש,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",מצלמת רוורס
