Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,model_nm,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ
72,שברולט,סוניק_סדאן,,2015,4,5,--,2,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1598,115,6000,15.8,4000,11.7,178,11.2,20,15.3,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.9,173.5,151.6,252.5,502,--,1183,0,0,205/55R16,46,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל,0,1,יש,בד,אין,מלפנים,--,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
73,שברולט,סוניק_סדאן,,2011,4,5,--,2,--,--,--,2011,קדמית,אוטומטית,6,בנזין,4,1598,116,6000,15.8,4000,11.7,186,10,17.8,13.8,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.7,173.5,151.6,252.5,504,--,1183,0,0,195/65R15,46,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
74,שברולט,סוניק_סדאן,PREMIUM,2012,4,5,--,2,--,--,--,--,קדמית,אוטומטית,6,בנזין,4,1598,116,6000,15.8,4000,11.7,186,10,17.8,13.8,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.7,173.5,151.6,252.5,504,--,1183,0,0,205/55R16,46,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,1,1,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
75,שברולט,סוניק_סדאן,,2011,4,5,--,2,--,--,--,2011,קדמית,אוטומטית,6,בנזין,4,1398,101,6000,13.3,4000,13.1,175,11.1,18.1,14.7,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.7,173.5,151.6,252.5,504,--,1125,0,0,195/65R15,46,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
76,שברולט,סוניק_סדאן,,2012,4,5,--,2,--,--,--,2011,קדמית,אוטומטית,6,בנזין,4,1398,101,6000,13.3,4000,13.1,175,11.1,18.1,14.7,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.7,173.5,151.6,252.5,504,--,1125,0,0,195/65R15,46,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
77,שברולט,סוניק_סדאן,,2015,4,5,--,2,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1398,101,6000,13.3,4000,13.1,175,11.9,20.8,16.4,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.7,173.5,151.6,252.5,502,--,1183,0,0,195/65R15,46,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
78,שברולט,סוניק_סדאן,,2013,4,5,--,2,--,--,--,2011,קדמית,אוטומטית,6,בנזין,4,1598,115,6000,15.8,4000,11.7,178,11.2,20,15.3,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.9,173.5,151.6,252.5,502,--,1183,0,0,205/55R16,46,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
79,שברולט,סוניק_סדאן,,2012,4,5,--,2,--,--,--,2011,קדמית,אוטומטית,6,בנזין,4,1598,116,6000,15.8,4000,11.7,186,10,17.8,13.8,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.7,173.5,151.6,252.5,504,--,1183,0,0,195/65R15,46,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
80,שברולט,סוניק_סדאן,,2016,4,5,--,2,2825,--,--,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1398,101,6000,13.3,4000,13.1,175,11.8,19.2,15.6,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.7,173.5,151.6,252.5,502,--,1183,0,0,195/65R15,46,מקורית + שליטה מההגה,יש,אין,אופציונלי,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל,0,1,יש,בד,אין,אין,--,רגילים,אין,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
81,שברולט,סוניק_סדאן,PREMIUM,2011,4,5,--,2,--,--,--,--,קדמית,אוטומטית,6,בנזין,4,1598,116,6000,15.8,4000,11.7,186,10,17.8,13.8,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.7,173.5,151.6,252.5,504,--,1183,0,0,205/55R16,46,מקורית + שליטה מההגה,אין,אין,אין,--,אין,USB,--,--,אין,4,מזגן רגיל,1,1,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
82,שברולט,סוניק_סדאן,,2014,4,5,--,2,--,--,--,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1598,115,6000,15.8,4000,11.7,178,11.2,20,15.3,--,--,--,--,--,5,5,ABS + EBD + BAS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,439.9,173.5,151.6,252.5,502,--,1183,0,0,205/55R16,46,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל,0,1,יש,בד,אין,מלפנים,--,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
83,שברולט,קרוז_סטיישן,,2014,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - טיפטרוניק,6,טורבו בנזין,4,1364,140,4900,20.4,1850,10.4,204,11.6,19.6,15.6,--,--,--,--,--,7,7,ABS + EBD,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,468.1,179.7,148.4,268.5,500,1478,1475,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,מלפנים,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
84,שברולט,קרוז_סטיישן,PLATINUM,2013,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1796,141,6200,17.9,3800,11.4,203,10.2,19.2,14.2,--,--,--,--,--,7,7,ABS + EBD,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,468.1,179.7,148.4,268.5,500,1478,1475,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל,0,1,יש,בד,אין,מלפנים,--,רגילים,יש,אין,יש,אחוריים,אחורית,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
85,שברולט,קרוז_סטיישן,PLATINUM,2014,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1796,140,6200,17.9,3800,12,200,10.2,19.2,14.2,--,--,--,--,--,7,7,ABS + EBD,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,468.1,179.7,148.4,268.5,500,1478,1475,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,1,1,יש,בד,אין,מלפנים,--,רגילים,יש,אין,אין,אחוריים,אחורית,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
86,שברולט,קרוז_סטיישן,PLATINUM,2014,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - טיפטרוניק,6,טורבו בנזין,4,1364,140,4900,20.4,1850,10.4,204,11.6,19.6,15.6,--,--,--,--,--,7,7,ABS + EBD,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,468.1,179.7,148.4,268.5,500,1478,1475,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,אין,מלפנים,--,רגילים,יש,יש,אין,אחוריים,אחורית,אין,יש,--,--,אין,אין,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
87,שברולט,קרוז_סטיישן,,2013,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1796,141,6200,17.9,3800,11.4,203,10.2,19.2,14.2,--,--,--,--,--,7,7,ABS + EBD,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,468.1,179.7,148.4,268.5,500,1478,1475,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל,0,0,יש,בד,אין,מלפנים,--,רגילים,יש,אין,יש,אחוריים,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
88,שברולט,קרוז_סטיישן,,2014,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1796,140,6200,17.9,3800,12,200,10.2,19.2,14.2,--,--,--,--,--,7,7,ABS + EBD,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,468.1,179.7,148.4,268.5,500,1478,1475,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,מלפנים,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
89,שברולט,קרוז_סטיישן,,2015,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - טיפטרוניק,6,טורבו בנזין,4,1364,140,4900,20.4,1850,10.4,204,11.6,19.6,15.6,--,--,--,--,--,10,10,ABS + EBD,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,468.1,179.7,148.4,268.5,500,1478,1475,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,מלפנים,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
90,שברולט,קרוז_סטיישן,,2016,5,5,--,3,--,--,--,2008,קדמית,אוטומטית - טיפטרוניק,6,טורבו בנזין,4,1364,140,4900,20.4,1850,10.4,204,11.6,19.6,15.6,--,--,--,--,--,10,10,ABS + EBD,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,468.1,179.7,148.4,268.5,500,1478,1475,0,0,205/60R16,60,מקורית + שליטה מההגה,יש,אין,אין,--,אופציונלי,USB + AUX,--,--,אין,4,מזגן רגיל + פתחי אוורור מאחור,0,0,יש,בד,אין,מלפנים,--,רגילים,יש,אין,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,0,2X4,1,1,--
91,שברולט,מאליבו,,2022,4,5,"189,990",5,4712,שלוש שנים,--,2016,קדמית,אוטומטית - רציפה,--,טורבו בנזין,4,1490,163,5700,25.3,2500,9.5,210,12.3,15.3,12.9,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,10,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,Teen Driver - דיווח מאפייני נהיגה לנהגים צעירים,492.3,185.4,145.5,282.9,445,--,1445,454,454,225/55R17,59,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש - לנהג בלבד,מלפנים,אין,רגילים,אין,אין,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,מראות פנים,יש,יש,אין,אין,אין,אין,אין,אין,רגילים,אין,"מראות צד מחוממות, הנעה מרחוק",0,2X4,1,1,--
92,שברולט,מאליבו,,2022,4,5,"174,990",5,4340,שלוש שנים,--,2016,קדמית,אוטומטית - רציפה,--,טורבו בנזין,4,1490,163,5700,25.3,2500,9.5,210,12.3,15.3,12.9,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,10,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,אין,יש,אין,אין,אין,Teen Driver - דיווח מאפייני נהיגה לנהגים צעירים,492.3,185.4,145.5,282.9,445,--,1445,454,454,225/55R17,59,מקורית + שליטה מההגה,יש,אין,יש,8,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,0,1,יש,בד,יש - לנהג בלבד,מלפנים,אין,רגילים,אין,אין,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,יש,יש,אין,אין,אין,אין,אין,אין,רגילים,אין,"מראות צד מחוממות, הנעה מרחוק",0,2X4,1,1,--
93,שברולט,ספארק,,2022,5,5,"88,990",1,2207,שלוש שנים,--,2015,קדמית,אוטומטית - רציפה,--,בנזין,4,1399,98,6200,13.1,4400,12.6,179,--,--,16.1,--,--,--,--,--,4,אין ציון,ABS + EBD + BAS,10,יש,יש,יש,1,1,יש,0,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,365.5,159.5,148.3,238.5,313,--,1138,0.0,0.0,165/65R14,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,מזגן רגיל,0,0,יש,בד,אין,אין,אין,רגילים,יש,אין,יש,אין,אחורית,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"4 רמקולים, בלוטות' עם אפשרות חיבור שני מכשירים במקביל, מראות צד מחוממות",0,2X4,1,1,--
94,שברולט,ספארק,PREMIER,2022,5,5,"92,990",1,2307,חמש שנים,--,2015,קדמית,אוטומטית - רציפה,--,בנזין,4,1399,98,6200,13.1,4400,12.6,179,--,--,16.1,--,--,--,--,--,4,אין ציון,ABS + EBD + BAS,10,יש,יש,יש,1,1,יש,0,0,0,התרעה בלבד,אין,אין,אין,אין,אין,אין,אין,אין,--,365.5,159.5,148.3,238.5,313,--,1138,0.0,0.0,185/55R15,35,מקורית + שליטה מההגה,יש,אין,יש,7,אין,USB + AUX,Android Auto + Apple CarPlay,אין,אין,4,מזגן רגיל,1,1,יש,עור,אין,אין,אין,רגילים,יש,אין,יש,אחוריים,אחורית,אין,יש,אין,אין,כניסה + הנעה,אין,אין,הגה בלבד,אין,אין,אין,אין,אין,אין,אין,רגילים,אין,"6 רמקולים, בלוטות' עם אפשרות חיבור שני מכשירים במקביל, מראות צד מחוממות, תאורת יום לד, גימורי ניקל",0,2X4,1,1,--
95,שברולט,קפטיבה,,2007,5,4,--,6,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3195,223,6600,30.3,3200,8.8,204,--,--,8.7,--,--,--,--,--,--,--,ABS,6,יש,אין,יש,0,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,463.5,185.0,175.5,270.5,393,--,1890,0,0,235/60R17,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד משולב עור,יש - לנהג בלבד,אין,--,רגילים,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,0,4X4,1,1,"חלון שמש בגג + ריפודי עור - 12500 ש""ח, חבילת ספורט הכוללת מערכת ניווט לווייני, חישוקי ""18 וריפוד עור מלא - 16100 ש""ח"
96,שברולט,קפטיבה,,2013,5,7,--,5,--,--,אחודה,2010,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,2384,169,5600,22.0,5100,11,175,7.8,13.5,10.8,--,--,--,--,--,14,14,ABS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,463.6,184.9,172.0,270.5,394,--,1680,0,0,235/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד,יש - לנהג בלבד,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,0,4X4,1,1,--
97,שברולט,קפטיבה,,2010,5,4,--,6,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3195,223,6600,30.3,3200,8.8,204,6,11.6,8.7,--,--,--,--,--,15,15,ABS,6,יש,אין,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,463.5,185.0,175.5,270.5,393,--,1890,0,0,235/60R17,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד משולב עור,יש - לנהג בלבד,אין,--,רגילים,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,יש,מראות פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,0,4X4,1,1,"חבילת ספורט הכוללת מערכת ניווט לווייני, חישוקי ""18 וריפוד עור מלא - 16100 ש""ח"
98,שברולט,קפטיבה,,2011,5,7,--,5,--,--,אחודה,2010,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,6,2997,264,6950,30.6,5100,8.6,198,6.4,12.5,9.3,--,--,--,--,--,15,15,ABS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,463.6,184.9,172.0,270.5,394,--,1849,0,0,235/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,1,1,יש,בד,יש - לנהג בלבד,אין,--,רגילים,יש,יש,אין,אחוריים,אין,אין,אין,--,--,אין,יש,אין,יש,--,--,--,--,--,--,--,--,--,--,0,4X4,1,1,--
99,שברולט,קפטיבה,,2017,5,7,--,6,5702,--,אחודה,2010,קדמית,אוטומטית - טיפטרוניק,6,טורבו דיזל,4,1956,167,3750,40.8,1750,10.6,193,10.8,17.2,14.2,--,--,--,--,--,15,15,ABS + EBD,6,יש,יש,יש,1,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,467.4,186.8,175.6,270.7,103,769,1980,0,0,235/60R17,65,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים מפוצלת,0,1,יש,בד משולב עור,אין,אין,--,רגילים,יש,יש,יש,אין,אין,אין,יש,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,0,2X4,1,2,--
100,שברולט,קפטיבה,,2015,5,7,--,6,--,--,אחודה,2010,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,2384,167,5600,22.0,5100,11,175,8.3,13.2,10.8,--,--,--,--,--,15,15,ABS + EBD,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,467.3,184.9,175.6,270.7,--,477,1893,0,0,235/55R18,65,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים מפוצלת,0,1,יש,עור,יש - לנהג בלבד,מלפנים,--,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אין,אין,--,--,אין,אין,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,0,4X4,1,1,--
101,שברולט,קפטיבה,,2007,5,4,--,6,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,1991,150,4000,32.6,2000,12.2,180,--,--,11.5,--,--,--,--,--,--,--,ABS,6,יש,אין,יש,0,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,463.5,185.0,175.5,270.5,393,--,1905,0,0,235/60R17,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2,"חלון שמש בגג + ריפוד עור משולב בד - 10000 ש""ח"
102,שברולט,קפטיבה,,2015,5,7,--,6,--,--,אחודה,2010,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,6,2997,258,6950,30.6,5100,9.3,198,7,12,9.5,--,--,--,--,--,15,15,ABS + EBD,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,467.3,184.9,175.6,270.7,--,477,1915,0,0,235/50R19,65,מקורית + שליטה מההגה,יש,אין,אין,--,אין,USB,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,עור,יש - לנהג בלבד,מלפנים ומאחור,--,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אין,אין,--,--,אין,יש,מראות פנים,יש,--,--,--,--,--,--,--,--,--,--,0,4X4,1,1,--
103,שברולט,קפטיבה,,2009,5,4,--,6,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,בנזין,6,3195,223,6600,30.3,3200,8.8,204,--,--,8.7,--,--,--,--,--,15,15,ABS,6,יש,אין,יש,0,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,463.5,185.0,175.5,270.5,393,--,1890,0,0,235/60R17,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד משולב עור,יש - לנהג בלבד,אין,--,רגילים,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,יש,אופציונלי,אין,--,--,--,--,--,--,--,--,--,--,0,4X4,1,1,"חלון שמש בגג + ריפודי עור - 12500 ש""ח, חבילת ספורט הכוללת מערכת ניווט לווייני, חישוקי ""18 וריפוד עור מלא - 16100 ש""ח"
104,שברולט,קפטיבה,,2010,5,4,--,6,--,--,אחודה,2006,כפולה (4X4),אוטומטית - טיפטרוניק,5,טורבו דיזל,4,1991,150,4000,32.6,2000,12.2,180,9,13,11.5,--,--,--,--,--,15,15,ABS,6,יש,אין,יש,0,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,463.5,185.0,175.5,270.5,393,--,1905,0,0,235/60R17,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד עם אופציה לעור,אין,אין,--,רגילים,יש,אין,אין,אין,אין,אין,יש,--,--,אין,אין,אין,הגה בלבד,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2,--
105,שברולט,קפטיבה,,2013,5,7,--,6,--,--,אחודה,2010,כפולה (4X4),אוטומטית - טיפטרוניק,6,טורבו דיזל,4,2231,163,3800,35.7,2000,12,182,10,15.6,13,--,--,--,--,--,15,15,ABS,6,יש,יש,יש,0,1,--,0,0,0,0,--,--,--,--,--,--,--,--,--,463.6,184.9,172.0,270.5,394,--,1603,0,0,235/55R18,64,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,0,1,יש,בד,יש - לנהג בלבד,אין,--,רגילים,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,יש,--,--,--,--,--,--,--,--,--,--,0,4X4,1,2,--
