Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ
65,סובארו,B3,,2008,5,5.0,0,3.0,0,0,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,4.0,בנזין,4,1994,150,6400,20.0,3200,11.6,182,9.0,15.3,12.199999809265137,0,0,0,0,0,13.0,13.0,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.5,174.0,147.5,262.0,301.0,1216.0,1360,650.0,750.0,205/55R16,60.0,מקורית עם אופציה לשליטה מההגה,אופציונלי,0,אופציונלי,0,אופציונלי,AUX,0,0,0,4.0,מזגן רגיל,אופציונלי,0,אופציונלי,בד,0,0,0,רגילים,אופציונלי,0,0,0,0,0,1,0,0,0,0,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,0,4X4,1,1,מצלמת רוורס
66,סובארו,B3,,2008,5,5.0,0,2.0,0,0,0,2007,קדמית,ידנית,5.0,בנזין,4,1498,107,6000,14.5,3200,13.2,175,10.4,16.6,13.300000190734863,0,0,0,0,0,0,0,ABS + EBD,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.5,174.0,147.5,262.0,301.0,1216.0,1235,650.0,750.0,195/65R15,60.0,מקורית עם אופציה לשליטה מההגה,אופציונלי,0,אופציונלי,0,אופציונלי,AUX,0,0,0,4.0,מזגן רגיל,אופציונלי,0,אופציונלי,בד,0,0,0,רגילים,אופציונלי,0,0,0,0,0,1,0,0,0,0,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,0,2X4,0,1,מצלמת רוורס
67,סובארו,B3,,2010,5,5.0,0,3.0,0,0,0,2007,כפולה (4X4),ידנית,5.0,בנזין,4,1994,150,6400,20.0,3200,9.6,193,9.0,14.5,11.899999618530273,0,0,0,0,0,13.0,13.0,ABS + EBD + BAS,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.5,174.0,147.5,262.0,301.0,1216.0,1345,650.0,750.0,205/55R16,60.0,מקורית + שליטה מההגה,1,0,אופציונלי,0,אופציונלי,AUX,0,0,0,4.0,מזגן רגיל + פתחי אוורור מאחור,אופציונלי,0,אופציונלי,בד,0,0,0,רגילים,אופציונלי,0,0,0,0,0,1,0,0,0,0,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,0,4X4,0,1,מצלמת רוורס
68,סובארו,B3,,2009,5,5.0,0,3.0,0,0,0,2007,כפולה (4X4),אוטומטית - טיפטרוניק,4.0,בנזין,4,1994,150,6400,20.0,3200,11.6,182,9.0,15.3,12.199999809265137,0,0,0,0,0,13.0,13.0,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.5,174.0,147.5,262.0,301.0,1216.0,1360,650.0,750.0,205/55R16,60.0,מקורית עם אופציה לשליטה מההגה,אופציונלי,0,אופציונלי,0,אופציונלי,AUX,0,0,0,4.0,מזגן רגיל,אופציונלי,0,אופציונלי,בד,0,0,0,רגילים,אופציונלי,0,0,0,0,0,1,0,0,0,0,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,0,4X4,1,1,מצלמת רוורס
69,סובארו,B3,,2009,5,5.0,0,3.0,0,0,0,2007,כפולה (4X4),ידנית,5.0,בנזין,4,1994,150,6400,20.0,3200,9.6,193,9.0,14.5,11.899999618530273,0,0,0,0,0,13.0,13.0,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.5,174.0,147.5,262.0,301.0,1216.0,1345,650.0,750.0,205/55R16,60.0,מקורית עם אופציה לשליטה מההגה,אופציונלי,0,אופציונלי,0,אופציונלי,AUX,0,0,0,4.0,מזגן רגיל,אופציונלי,1,אופציונלי,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,0,4X4,0,1,מצלמת רוורס
70,סובארו,טרייבקה,,2008,5,7,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.5,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,"מסכי DVD לנוסעים מאחור, צג משולב במראה לנסיעה לאחור "
71,סובארו,טרייבקה,LUXURY,2011,5,5.0,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.8,207,6.2,11.1,8.600000381469727,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,173.0,274.5,525.0,1671.0,1904,0,0,255/55R18,64.0,מקורית + שליטה מההגה,אופציונלי,1,1,0,אופציונלי,AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,מלפנים,0,קסנון,1,0,0,אחוריים,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
72,סובארו,טרייבקה,,2009,5,7,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.5,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,"מסכי DVD לנוסעים מאחור, צג משולב במראה לנסיעה לאחור "
73,סובארו,טרייבקה,LIMITED,2011,5,7,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.8,207,6.2,11.1,8.600000381469727,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,173.0,274.5,450.0,1495.0,1937,0,0,255/55R18,64.0,מקורית + שליטה מההגה,אופציונלי,1,1,0,אופציונלי,AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,מלפנים,0,קסנון,1,0,0,אחוריים,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
74,סובארו,טרייבקה,,2007,5,5.0,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.5,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
75,סובארו,טרייבקה,,2010,5,5.0,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.5,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
76,סובארו,טרייבקה,,2008,5,5.0,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.1999969482422,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,ללא,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
77,סובארו,טרייבקה,,2007,5,5.0,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.1999969482422,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,ללא,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
78,סובארו,טרייבקה,,2010,5,7,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.5,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,"מסכי DVD לנוסעים מאחור, צג משולב במראה לנסיעה לאחור "
79,סובארו,טרייבקה,,2009,5,5.0,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.5,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
80,סובארו,טרייבקה,,2007,5,7,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.5,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,"מסכי DVD לנוסעים מאחור, צג משולב במראה לנסיעה לאחור "
81,סובארו,טרייבקה,,2009,5,5.0,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.1999969482422,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,ללא,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
82,סובארו,טרייבקה,,2010,5,5.0,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.1999969482422,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,ללא,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
83,סובארו,טרייבקה,,2008,5,5.0,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.9,207,0,0,12.199999809265137,0,0,0,0,0,0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,168.5,275.0,450.0,525.0,1910,0,0,255/55R18,64.0,מקורית + שליטה מההגה,0,0,0,0,0,0,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,0,0,רגילים,1,0,0,אחוריים,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
84,סובארו,טרייבקה,PREMIUM,2011,5,7,0,7.0,0,0,אחודה,2005,כפולה (4X4),אוטומטית - טיפטרוניק,5.0,בנזין,6,3630,258,6000,35.70000076293945,4000,8.8,207,6.2,11.1,8.600000381469727,0,0,0,0,0,15.0,אין ציון,ABS + EBD + BAS,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.5,188.0,173.0,274.5,525.0,1671.0,1904,0,0,255/55R18,64.0,מקורית + שליטה מההגה,אופציונלי,1,1,0,אופציונלי,AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,1,1,1,עור,יש  + זכרון,מלפנים,0,קסנון,1,0,0,אחוריים,אחורית,0,1,0,0,0,1,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,4X4,1,1,0
85,סובארו,אימפרזה_STi_סדאן,,2011,4,5.0,0,7.0,0,0,0,2010,כפולה (4X4),ידנית,6.0,טורבו בנזין,4,2457,300,6200,41.5,4000,5.2,255,7.0,11.9,9.5,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.0,179.5,147.0,262.5,368.0,0,1515,0,0,235/45R17,60.0,מקורית + שליטה מההגה,0,1,0,0,0,AUX,0,0,0,4.0,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,קסנון,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4X4,0,1,0
86,סובארו,אימפרזה_STi_סדאן,SPEC,2011,4,5.0,0,7.0,0,0,0,2010,כפולה (4X4),ידנית,6.0,טורבו בנזין,4,2457,300,6200,41.5,4000,5.2,255,7.0,11.9,9.5,0,0,0,0,0,15.0,15.0,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.0,179.5,147.0,262.5,368.0,0,1515,0,0,245/40R18,60.0,מקורית + שליטה מההגה,0,1,0,0,0,AUX,0,0,0,4.0,בקרת אקלים,1,1,1,בד משולב עור,0,0,0,קסנון,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4X4,0,1,0
87,סובארו,BRZ,PREMIUM,2015,2,4,0,6.0,0,0,0,2012,אחורית,ידנית,6.0,בנזין,4,1998,200,7000,20.899999618530273,6400,7.6,226,9.6,15.6,12.800000190734863,0,0,0,0,0,14.0,אין ציון,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,177.5,142.5,257.0,223.0,0,1183,0.0,0.0,215/45R17,50.0,מקורית,אופציונלי,0,אופציונלי,0,אופציונלי,USB + AUX,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,בד משולב עור,0,מלפנים,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,1,0,0,0,1,0,0,כניסה + הנעה,1,0,1,0,0,0,0,0,0,0,רגילים,0,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",2X4,0,1,0
88,סובארו,BRZ,,2012,2,4,0,7.0,0,0,0,2012,אחורית,ידנית,6.0,בנזין,4,1998,200,7000,20.899999618530273,6400,7.6,226,9.6,15.6,12.800000190734863,0,0,0,0,0,9.0,אין ציון,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,177.5,142.5,257.0,223.0,0,1258,0.0,0.0,215/45R17,50.0,מקורית,אופציונלי,0,אופציונלי,0,אופציונלי,USB + AUX,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,1,0,0,0,0,0,0,כניסה + הנעה,1,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",2X4,0,1,מצלמת רוורס
89,סובארו,BRZ,PREMIUM,2013,2,4,0,7.0,0,0,0,2012,אחורית,ידנית,6.0,בנזין,4,1998,200,7000,20.899999618530273,6400,7.6,226,9.6,15.6,12.800000190734863,0,0,0,0,0,9.0,אין ציון,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,177.5,142.5,257.0,223.0,0,1258,0.0,0.0,215/45R17,50.0,מקורית,אופציונלי,0,אופציונלי,0,אופציונלי,USB + AUX,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,עור,0,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,1,0,0,0,0,0,0,כניסה + הנעה,1,0,הגה בלבד,0,0,0,0,0,0,0,רגילים,0,0,2X4,0,1,מצלמת רוורס
90,סובארו,BRZ,,2019,2,4,0,5.0,0,0,0,2012,אחורית,אוטומטית - טיפטרוניק,6.0,בנזין,4,1998,200,7000,20.899999618530273,6400,8.2,210,10.4,17.5,14.0,0,0,0,0,0,14.0,אין ציון,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",424.0,177.5,132.0,257.0,223.0,0,1284,0.0,0.0,215/45R17,50.0,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED,1,0,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,0,1,0,1,0,0,0,0,0,רגילים,0,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",2X4,1,1,0
91,סובארו,BRZ,PREMIUM,2012,2,4,0,7.0,0,0,0,2012,אחורית,אוטומטית - טיפטרוניק,6.0,בנזין,4,1998,200,7000,20.899999618530273,6400,8.2,210,10.4,17.5,14.0,0,0,0,0,0,5.0,אין ציון,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,177.5,142.5,257.0,223.0,0,1280,0.0,0.0,215/45R17,50.0,מקורית,אופציונלי,0,אופציונלי,0,אופציונלי,USB + AUX,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,עור,0,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,1,0,0,0,0,0,0,כניסה + הנעה,1,0,הגה בלבד,0,1,0,0,0,0,0,רגילים,0,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",2X4,1,1,מצלמת רוורס
92,סובארו,BRZ,,2013,2,4,0,7.0,0,0,0,2012,אחורית,אוטומטית - טיפטרוניק,6.0,בנזין,4,1998,200,7000,20.899999618530273,6400,8.2,210,10.4,17.5,14.0,0,0,0,0,0,5.0,אין ציון,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,177.5,142.5,257.0,223.0,0,1280,0.0,0.0,215/45R17,50.0,מקורית,אופציונלי,0,אופציונלי,0,אופציונלי,USB + AUX,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,1,0,0,0,0,0,0,כניסה + הנעה,1,0,הגה בלבד,0,1,0,0,0,0,0,רגילים,0,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",2X4,1,1,מצלמת רוורס
93,סובארו,BRZ,,2018,2,4,0,6.0,0,0,0,2012,אחורית,ידנית,6.0,בנזין,4,1998,200,7000,20.899999618530273,6400,7.6,226,9.6,15.8,12.800000190734863,0,0,0,0,0,14.0,אין ציון,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",424.0,177.5,132.0,257.0,223.0,0,1258,0.0,0.0,215/45R17,50.0,מקורית + שליטה מההגה,1,0,1,6.2,0,USB + AUX,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED,1,0,1,0,0,0,1,0,0,כניסה + הנעה,1,0,1,0,0,0,0,0,0,0,רגילים,0,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",2X4,0,1,0
94,סובארו,BRZ,PREMIUM,2014,2,4,0,6.0,0,0,0,2012,אחורית,אוטומטית - טיפטרוניק,6.0,בנזין,4,1998,200,7000,20.899999618530273,6400,8.2,210,10.4,17.5,14.0,0,0,0,0,0,5.0,אין ציון,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,177.5,142.5,257.0,223.0,0,1205,0.0,0.0,215/45R17,50.0,מקורית,אופציונלי,0,אופציונלי,0,אופציונלי,USB + AUX,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,בד משולב עור,0,מלפנים,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,1,0,0,0,1,0,0,כניסה + הנעה,1,0,1,0,1,0,0,0,0,0,רגילים,0,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",2X4,1,1,0
95,סובארו,BRZ,,2016,2,4,0,6.0,0,0,0,2012,אחורית,אוטומטית - טיפטרוניק,6.0,בנזין,4,1998,200,7000,20.899999618530273,6400,8.2,210,10.4,17.5,14.0,0,0,0,0,0,12.0,אין ציון,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,177.5,142.5,257.0,223.0,0,1205,0.0,0.0,215/45R17,50.0,מקורית,אופציונלי,0,אופציונלי,0,אופציונלי,USB + AUX,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,"קסנון, כולל אור גבוה (בי-קסנון)",1,0,1,0,0,0,1,0,0,כניסה + הנעה,1,0,1,0,1,0,0,0,0,0,רגילים,0,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",2X4,1,1,0
96,סובארו,BRZ,,2017,2,4,0,6.0,0,0,0,2012,אחורית,אוטומטית - טיפטרוניק,6.0,בנזין,4,1998,200,7000,20.899999618530273,6400,8.2,210,10.4,17.5,14.0,0,0,0,0,0,14.0,אין ציון,ABS + EBD + BAS,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.0,177.5,142.5,257.0,223.0,0,1205,0.0,0.0,215/45R17,50.0,מקורית + שליטה מההגה,1,0,1,6.2,0,USB + AUX,0,0,0,2.0,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED,1,0,1,0,0,0,1,0,0,כניסה + הנעה,1,0,1,0,1,0,0,0,0,0,רגילים,0,"מושבי ספורט, דוושות אלומיניום, מערכת שטיפת פנסים, ספוילר אחורי",2X4,1,1,0
