index,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ
58,מיצובישי,אאוטלנדר,LUXURY,2021.0,5,7.0,0,6,0,0,0.0,2021,קדמית,אוטומטית - רציפה,0,בנזין,4,2488,181,6000,24.899999618530273,3600,0,0,0,0,11.5,0,0,0,0,0,14.0,אין ציון,ABS + EBD + BAS,11,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,1,1,1,0,0,0,מערכת עזר לייצוב נגרר,471.0,186.1999969482422,174.8000030517578,270.6000061035156,148.0,781.0,1690,0.0,539.0,255/45R20,55,מקורית + שליטה מההגה,1,0,1,9.0,0,USB,Android Auto + Apple CarPlay,1,0,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,0,LED,1,0,1,אחוריים,היקפיות + מבט על,0,1,1,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,0,יש + Auto Hold,0,1,רגילים,יש - ללא מגע,"חלונות אחוריים כהים, 2 שקעי USB ו-2 מאחור, מראות צד מחוממות, מגן גחון ומגלש אחורי בצבע כסוף, מסילות גגון, קישורית Apple CarPlay אלחוטית, סף צידי ופינות הרכב בצבע הרכב, גימור אלומיניום בקונסולה המרכזית, בקרת אקלים עם 3 איזורים, מערכת שמע מבית Bose עם 10 רמקולים, זיכרון למראות הצד, צביעה דו-גונית, מושבי עור מהודרים",2X4,1,1,0
59,מיצובישי,אאוטלנדר,EXECUTIVE,2021.0,5,7.0,0,5,0,0,אחודה,2021,קדמית,אוטומטית - רציפה,0,בנזין,4,2488,181,6000,24.899999618530273,3600,0,0,0,0,11.5,0,0,0,0,0,14.0,אין ציון,ABS + EBD + BAS,11,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,1,1,1,0,0,0,מערכת עזר לייצוב נגרר,471.0,186.1999969482422,174.5,270.6000061035156,148.0,781.0,1650,0.0,539.0,235/60R18,55,מקורית + שליטה מההגה,1,0,1,8.0,0,USB,Android Auto + Apple CarPlay,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,כולל שמירת מרחק,בד,0,0,0,LED,1,0,1,אחוריים,אחורית,0,1,0,0,הנעה בלבד,1,0,1,0,1,1,0,יש + Auto Hold,0,1,רגילים,0,"חלונות אחוריים כהים, 2 שקעי USB ו-2 מאחור, מראות צד מחוממות",2X4,1,1,0
60,מיצובישי,אאוטלנדר,LUXURY,2021.0,5,7.0,0,6,0,0,אחודה,2021,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,2488,181,6000,24.899999618530273,3600,0,0,0,0,11.100000381469727,0,0,0,0,0,14.0,אין ציון,ABS + EBD + BAS,11,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,1,1,1,0,0,0,מערכת עזר לייצוב נגרר,471.0,186.1999969482422,174.8000030517578,270.6000061035156,148.0,781.0,1745,0.0,539.0,255/45R20,55,מקורית + שליטה מההגה,1,0,1,9.0,0,USB,Android Auto + Apple CarPlay,1,0,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,0,1,אחוריים,היקפיות + מבט על,0,1,1,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,0,יש + Auto Hold,0,1,רגילים,יש - ללא מגע,"חלונות אחוריים כהים, 2 שקעי USB ו-2 מאחור, מראות צד מחוממות, מגן גחון ומגלש אחורי בצבע כסוף, מסילות גגון, קישורית Apple CarPlay אלחוטית, סף צידי ופינות הרכב בצבע הרכב, גימור אלומיניום בקונסולה המרכזית, בקרת אקלים עם 3 איזורים, מערכת שמע מבית Bose עם 10 רמקולים, זיכרון למושב הנהג ולמראות הצד, בורר מצבי נהיגה מורחב, מערכת שטיפת פנסים",4X4,1,1,0
61,מיצובישי,אאוטלנדר,LUXURY,2021.0,5,7.0,0,6,0,0,אחודה,2021,כפולה (4X4),אוטומטית - רציפה,0,בנזין,4,2488,181,6000,24.899999618530273,3600,0,0,0,0,11.100000381469727,0,0,0,0,0,14.0,אין ציון,ABS + EBD + BAS,11,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,1,1,1,0,0,0,מערכת עזר לייצוב נגרר,471.0,186.1999969482422,174.8000030517578,270.6000061035156,148.0,781.0,1745,0.0,539.0,255/45R20,55,מקורית + שליטה מההגה,1,0,1,9.0,0,USB,Android Auto + Apple CarPlay,1,0,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים ומאחור,0,LED,1,0,1,אחוריים,היקפיות + מבט על,0,1,1,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,0,יש + Auto Hold,0,1,רגילים,יש - ללא מגע,"חלונות אחוריים כהים, 2 שקעי USB ו-2 מאחור, מראות צד מחוממות, מגן גחון ומגלש אחורי בצבע כסוף, מסילות גגון, קישורית Apple CarPlay אלחוטית, סף צידי ופינות הרכב בצבע הרכב, גימור אלומיניום בקונסולה המרכזית, בקרת אקלים עם 3 איזורים, מערכת שמע מבית Bose עם 10 רמקולים, זיכרון למראות הצד, בורר מצבי נהיגה מורחב, מערכת שטיפת פנסים, צביעה דו-גונית, מושבי עור מהודרים",4X4,1,1,0
62,מיצובישי,אאוטלנדר_PHEV,LUXURY,2018.0,5,5.0,0,5,0,0,אחודה,2016,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,1998,203,4500,19.899999618530273,4500,11.0,170.0,0,0,58.79999923706055,0,12.0,54.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,0,0,0,0,1,0,0,0,מערכת למניעת האצה פתאומית לא רצויה,469.5,180.0,171.0,267.0,463.0,1602.0,1860,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
63,מיצובישי,אאוטלנדר_PHEV,LUXURY,2020.0,5,5.0,0,5,4330.0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180.0,171.0,267.0,463.0,1602.0,1880,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
64,מיצובישי,אאוטלנדר_PHEV,SUPREME,2019.0,5,5.0,0,5,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,0,0,0,0,1,0,0,0,צליל חיצוני מלאכותי לאזהרת הולכי רגל,469.5,180.0,171.0,267.0,463.0,1602.0,1880,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,כולל שמירת מרחק,בד,יש - לנהג בלבד,מלפנים,0,רגילים,1,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
65,מיצובישי,אאוטלנדר_PHEV,,2019.0,5,5.0,0,5,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180.0,171.0,267.0,463.0,1602.0,1900,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,היקפיות + מבט על,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, בולמי זעזועים ""בילשטיין"", גימורי חוץ וחישוקים כהים, דוושות אלומיניום, מושבים בתפירת ""יהלומים""",4X4,1,7,0
66,מיצובישי,אאוטלנדר_PHEV,,2021.0,5,5.0,0,6,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180.0,171.0,267.0,463.0,1602.0,1900,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,היקפיות + מבט על,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, בולמי זעזועים ""בילשטיין"", גימורי חוץ וחישוקים כהים, דוושות אלומיניום, מושבים בתפירת ""יהלומים""",4X4,1,7,0
67,מיצובישי,אאוטלנדר_PHEV,LUXURY,2017.0,5,5.0,0,5,0,0,אחודה,2016,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,1998,203,4500,19.899999618530273,4500,11.0,170.0,0,0,58.79999923706055,0,12.0,54.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,0,0,0,0,1,0,0,0,מערכת למניעת האצה פתאומית לא רצויה,469.5,180.0,171.0,267.0,463.0,1602.0,1860,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
68,מיצובישי,אאוטלנדר_PHEV,LUXURY,2019.0,5,5.0,0,5,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180.0,171.0,267.0,463.0,1602.0,1880,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
69,מיצובישי,אאוטלנדר_PHEV,SUPREME,2020.0,5,5.0,0,5,3834.0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,0,0,0,0,1,0,0,0,צליל חיצוני מלאכותי לאזהרת הולכי רגל,469.5,180.0,171.0,267.0,463.0,1602.0,1880,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,כולל שמירת מרחק,בד,יש - לנהג בלבד,מלפנים,0,רגילים,1,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
70,מיצובישי,אאוטלנדר_PHEV,,2015.0,5,5.0,0,6,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,1998,203,4500,19.899999618530273,4500,11.0,170.0,0,0,52.599998474121094,0,12.0,52.0,3:30,0:30,2.0,2.0,ABS + EBD + BAS,7,1,1,1,0,1,1,0,0,1,התרעה בלבד,0,0,0,0,0,0,0,0,0,465.5,180.0,168.0,267.0,451.0,731.0,1810,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,7.0,0,USB,0,0,0,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,0,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, אנטנת WIFI מובנית, אפליקציה ייעודית לשליטה מהסמאטרפון על הטעינה, התאורה ובקרת האקלים",4X4,1,7,0
71,מיצובישי,אאוטלנדר_PHEV,LUXURY,2021.0,5,5.0,0,6,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180.0,171.0,267.0,463.0,1602.0,1880,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
72,מיצובישי,אאוטלנדר_PHEV,SUPREME,2021.0,5,5.0,0,5,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,0,0,0,0,1,0,0,0,צליל חיצוני מלאכותי לאזהרת הולכי רגל,469.5,180.0,171.0,267.0,463.0,1602.0,1880,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,כולל שמירת מרחק,בד,יש - לנהג בלבד,מלפנים,0,רגילים,1,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
73,מיצובישי,אאוטלנדר_PHEV,SUPREME,2018.0,5,5.0,0,5,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,1998,203,4500,19.899999618530273,4500,11.0,170.0,0,0,58.79999923706055,0,12.0,54.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",469.5,180.0,171.0,267.0,463.0,1602.0,1860,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED,1,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
74,מיצובישי,אאוטלנדר_PHEV,SUPREME,2017.0,5,5.0,0,5,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,1998,203,4500,19.899999618530273,4500,11.0,170.0,0,0,58.79999923706055,0,12.0,54.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",469.5,180.0,171.0,267.0,463.0,1602.0,1860,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED,1,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
75,מיצובישי,אאוטלנדר_PHEV,,2014.0,5,5.0,0,6,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,1998,203,4500,19.899999618530273,4500,11.0,170.0,0,0,52.599998474121094,0,12.0,52.0,3:30,0:30,2.0,2.0,ABS + EBD + BAS,7,1,1,1,0,1,1,0,0,1,התרעה בלבד,0,0,0,0,0,0,0,0,0,465.5,180.0,168.0,267.0,451.0,731.0,1810,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,7.0,0,USB,0,0,0,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,0,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, אנטנת WIFI מובנית, אפליקציה ייעודית לשליטה מהסמאטרפון על הטעינה, התאורה ובקרת האקלים",4X4,1,7,0
76,מיצובישי,אאוטלנדר_PHEV,,2020.0,5,5.0,0,5,4702.0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180.0,171.0,267.0,463.0,1602.0,1900,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,היקפיות + מבט על,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים, בולמי זעזועים ""בילשטיין"", גימורי חוץ וחישוקים כהים, דוושות אלומיניום, מושבים בתפירת ""יהלומים""",4X4,1,7,0
77,מיצובישי,אאוטלנדר_PHEV,LUXURY,2018.0,5,5.0,0,5,0,0,אחודה,2016,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,1998,203,4500,19.899999618530273,4500,11.0,170.0,0,0,58.79999923706055,0,12.0,54.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,0,0,0,0,1,0,0,0,מערכת למניעת האצה פתאומית לא רצויה,469.5,180.0,171.0,267.0,463.0,1602.0,1860,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
78,מיצובישי,אאוטלנדר_PHEV,LUXURY,2020.0,5,5.0,0,5,4330.0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,"צליל חיצוני מלאכותי לאזהרת הולכי רגל, מערכת למניעת האצה פתאומית לא רצויה",469.5,180.0,171.0,267.0,463.0,1602.0,1880,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,1,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
79,מיצובישי,אאוטלנדר_PHEV,SUPREME,2019.0,5,5.0,0,5,0,0,אחודה,2012,כפולה (4X4),תמסורת ישירה,0,היברידי נטען (בנזין),4,2360,224,4500,21.5,4500,10.5,170.0,0,0,50.0,169.0,13.8,45.0,5:00,0:25,2.0,2.0,ABS + EBD + BAS,7,1,1,1,1,1,1,1,0,1,התרעה בלבד,0,0,0,0,1,0,0,0,צליל חיצוני מלאכותי לאזהרת הולכי רגל,469.5,180.0,171.0,267.0,463.0,1602.0,1880,750.0,1500.0,225/55R18,45,מקורית + שליטה מההגה,1,0,1,8.0,1,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,כולל שמירת מרחק,בד,יש - לנהג בלבד,מלפנים,0,רגילים,1,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,מראות פנים,הגה בלבד,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,"כפתור EV לנסיעה על חשמל, מנופי שליטה לבחירת רמת הטעינה בעת בלימה, מערכת שטיפה לפנסים",4X4,1,7,0
