make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm,automatic_ind,delek_cd
ב מ וו,קופה,,2013,2,2.0,0,6,0,0,0.0,2011,קדמית,אוטומטית,6.0,טורבו בנזין,4.0,1598.0,211,6000.0,26.5,1850.0,6.599999904632568,237,11.9,22.6,16.9,0,0,0,0,0,14.0,14.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,240,0,1185,0,0,205/45R17,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,קסנון,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,,2014,2,2.0,0,6,0,0,0.0,2011,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,211,6000.0,26.5,1850.0,6.400000095367432,238,13.6,22.6,18.2,0,0,0,0,0,9.0,9.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,240,0,1185,0,0,205/45R17,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,קסנון,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,0,1
ב מ וו,קופה,,2014,2,2.0,0,6,0,0,0.0,2011,קדמית,אוטומטית,6.0,טורבו בנזין,4.0,1598.0,211,6000.0,26.5,1850.0,6.599999904632568,237,11.9,22.6,16.9,0,0,0,0,0,14.0,14.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,240,0,1185,0,0,205/45R17,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,קסנון,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,,2015,2,2.0,0,6,0,0,0.0,2011,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,211,6000.0,26.5,1850.0,6.400000095367432,238,13.6,22.6,18.2,0,0,0,0,0,9.0,9.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,240,0,1185,0,0,205/45R17,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,קסנון,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,0,1
ב מ וו,קופה,PEPPER,2015,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,184,5500.0,24.5,1600.0,7.099999904632568,224,10.7,19.2,14.9,0,0,0,0,0,8.0,8.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1190,0,0,195/55R16,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,PEPPER,2014,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,184,5500.0,24.5,1600.0,7.099999904632568,224,10.7,19.2,14.9,0,0,0,0,0,8.0,8.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1190,0,0,195/55R16,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,CHILLI,2014,2,2.0,0,6,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,184,5500.0,24.5,1600.0,7.099999904632568,224,10.7,19.2,14.9,0,0,0,0,0,8.0,8.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1190,0,0,205/45R17,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,קסנון,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,CHILLI,2014,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,122,6000.0,16.299999237060547,4250.0,10.300000190734863,198,10.9,18.8,14.9,0,0,0,0,0,9.0,9.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1135,0,0,195/55R16,40.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,,2013,2,2.0,0,6,0,0,0.0,2011,קדמית,ידנית,6.0,טורבו בנזין,4.0,1598.0,211,6000.0,26.5,1850.0,6.400000095367432,238,13.6,22.6,18.2,0,0,0,0,0,9.0,9.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,240,0,1185,0,0,205/45R17,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,קסנון,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,0,1
ב מ וו,קופה,PEPPER,2014,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,122,6000.0,16.299999237060547,4250.0,10.300000190734863,198,10.9,18.8,14.9,0,0,0,0,0,9.0,9.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1135,0,0,175/65R15,40.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,0,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,CHILLI,2015,2,2.0,0,6,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,184,5500.0,24.5,1600.0,7.099999904632568,224,10.7,19.2,14.9,0,0,0,0,0,8.0,8.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1190,0,0,205/45R17,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,קסנון,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,CHILLI,2012,2,2.0,0,6,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,184,5500.0,24.5,1600.0,7.099999904632568,224,10.7,19.2,14.9,0,0,0,0,0,5.0,5.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1190,0,0,205/45R17,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,קסנון,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,PEPPER,2013,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,122,6000.0,16.299999237060547,4250.0,10.300000190734863,198,10.9,18.8,14.9,0,0,0,0,0,9.0,9.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1135,0,0,175/65R15,40.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,0,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,CHILLI,2013,2,2.0,0,6,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,184,5500.0,24.5,1600.0,7.099999904632568,224,10.7,19.2,14.9,0,0,0,0,0,8.0,8.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1190,0,0,205/45R17,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,קסנון,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,PEPPER,2015,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,122,6000.0,16.299999237060547,4250.0,10.300000190734863,198,10.9,18.8,14.9,0,0,0,0,0,9.0,9.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1135,0,0,175/65R15,40.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,0,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,CHILLI,2015,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,122,6000.0,16.299999237060547,4250.0,10.300000190734863,198,10.9,18.8,14.9,0,0,0,0,0,9.0,9.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1135,0,0,195/55R16,40.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,PEPPER,2013,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,184,5500.0,24.5,1600.0,7.099999904632568,224,10.7,19.2,14.9,0,0,0,0,0,8.0,8.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1190,0,0,195/55R16,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,PEPPER,2012,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,122,6000.0,16.299999237060547,4250.0,10.300000190734863,198,10.9,18.8,14.9,0,0,0,0,0,1.0,1.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1135,0,0,175/65R15,40.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,0,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,CHILLI,2013,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,122,6000.0,16.299999237060547,4250.0,10.300000190734863,198,10.9,18.8,14.9,0,0,0,0,0,9.0,9.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1135,0,0,195/55R16,40.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופה,PEPPER,2012,2,2.0,0,5,0,0,0.0,2011,קדמית,אוטומטית,6.0,בנזין,4.0,1598.0,184,5500.0,24.5,1600.0,7.099999904632568,224,10.7,19.2,14.9,0,0,0,0,0,5.0,5.0,ABS + EBD,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.79998779296875,168.3000030517578,137.8000030517578,246.6999969482422,280,0,1190,0,0,195/55R16,50.0,מקורית,0,0,0,0,0,AUX,0,0,0,2,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,0,1,מראות פנים,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קלאבמן,PEPPER,2019,5,5.0,0,6,5531.0,0,0.0,2015,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,3.0,1499.0,136,4400.0,22.399999618530273,1250.0,9.100000381469727,205,18.5,20.8,15.9,0,0,0,0,0,9.0,9.0,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.29998779296875,180.0,144.10000610351562,267.0,360,1250.0,1395,0,0,225/45R17,48.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,LED,1,1,1,0,0,0,1,0,0,כניסה + הנעה,0,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קלאבמן,CHILI,2016,5,5.0,0,6,0,0,0.0,2015,קדמית,אוטומטית - טיפטרוניק,8.0,טורבו בנזין,4.0,1998.0,192,5000.0,28.5,1250.0,7.099999904632568,228,16.9,19.2,13.7,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.29998779296875,180.0,144.10000610351562,267.0,360,1250.0,1395,0,0,225/40R18,48.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,0,0,0,LED,1,1,1,0,0,0,1,0,0,כניסה + הנעה,0,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קלאבמן,CHILI,2017,5,5.0,0,6,6448.0,0,0.0,2015,קדמית,אוטומטית - טיפטרוניק,8.0,טורבו בנזין,4.0,1998.0,192,5000.0,28.5,1250.0,7.099999904632568,228,16.9,19.2,13.7,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.29998779296875,180.0,144.10000610351562,267.0,360,1250.0,1395,0,0,225/40R18,48.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,0,0,0,LED,1,1,1,0,0,0,1,0,0,כניסה + הנעה,0,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קלאבמן,CHILI,2018,5,5.0,0,6,6448.0,0,0.0,2015,קדמית,אוטומטית - טיפטרוניק,8.0,טורבו בנזין,4.0,1998.0,192,5000.0,28.5,1250.0,7.099999904632568,228,16.9,19.2,13.7,0,0,0,0,0,11.0,11.0,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.29998779296875,180.0,144.10000610351562,267.0,360,1250.0,1395,0,0,225/40R18,48.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,0,0,0,LED,1,1,1,0,0,0,1,0,0,כניסה + הנעה,0,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קלאבמן,CHILI,2019,5,5.0,0,6,6659.0,0,0.0,2015,קדמית,אוטומטית - טיפטרוניק,8.0,טורבו בנזין,4.0,1998.0,192,5000.0,28.5,1250.0,7.099999904632568,228,16.9,19.2,13.7,0,0,0,0,0,12.0,12.0,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.29998779296875,180.0,144.10000610351562,267.0,360,1250.0,1395,0,0,225/40R18,48.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,0,0,0,LED,1,1,1,0,0,0,1,0,0,כניסה + הנעה,0,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קלאבמן,PEPPER,2017,5,5.0,0,6,5332.0,0,0.0,2015,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,3.0,1499.0,136,4400.0,22.399999618530273,1250.0,9.100000381469727,205,18.5,20.8,15.9,0,0,0,0,0,7.0,7.0,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.29998779296875,180.0,144.10000610351562,267.0,360,1250.0,1395,0,0,225/45R17,48.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,LED,1,1,1,0,0,0,1,0,0,כניסה + הנעה,0,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קלאבמן,PEPPER,2016,5,5.0,0,6,0,0,0.0,2015,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,3.0,1499.0,136,4400.0,22.399999618530273,1250.0,9.100000381469727,205,18.5,20.8,15.9,0,0,0,0,0,7.0,7.0,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.29998779296875,180.0,144.10000610351562,267.0,360,1250.0,1395,0,0,225/45R17,48.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,LED,1,1,1,0,0,0,1,0,0,כניסה + הנעה,0,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קלאבמן,PEPPER,2018,5,5.0,0,6,5332.0,0,0.0,2015,קדמית,אוטומטית - טיפטרוניק,6.0,טורבו בנזין,3.0,1499.0,136,4400.0,22.399999618530273,1250.0,9.100000381469727,205,18.5,20.8,15.9,0,0,0,0,0,7.0,7.0,ABS + EBD + BAS,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.29998779296875,180.0,144.10000610351562,267.0,360,1250.0,1395,0,0,225/45R17,48.0,מקורית + שליטה מההגה,1,0,1,0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,LED,1,1,1,0,0,0,1,0,0,כניסה + הנעה,0,0,הגה בלבד,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1
ב מ וו,קופר_קבריולה,BOOST,2021,2,4.0,0,7,7936.0,0,0.0,2013,קדמית,אוטומטית - טיפטרוניק,8.0,טורבו בנזין,4.0,1998.0,231,5200.0,32.599998474121094,1450.0,6.5,241,0,0,14.5,0,0,0,0,0,9.0,9.0,ABS + EBD + BAS,4,1,1,1,1,1,1,1,0,1,התרעה בלבד,0,0,0,0,1,0,0,0,"מערכת הגנה על הנוסעים בשעת התהפכות, תאורה אדפטיבית",387.20001220703125,172.6999969482422,141.5,249.5,160,215.0,1480,0.0,0.0,205/40R18,44.0,מקורית + שליטה מההגה,1,0,1,8.8,1,USB,Apple CarPlay,1,0,2,בקרת אקלים מפוצלת,0,1,כולל שמירת מרחק,בד משולב עור,0,מלפנים,0,LED,0,1,1,אחוריים + קדמיים,אחורית,1,1,1,0,כניסה + הנעה,1,מראות צד + פנים,הגה בלבד,0,1,1,1,0,1,0,אדפטיביים,0,"גג בד בצבע שחור, מראות הצד בצבעים לבן / שחור / אדום / צבע הרכב, גימור חוץ שחור מבריק, גימור פנים משבצות, ערכת תיקון תקר, משענת יד קדמית, בקרת שיגור, הקרת לוגו MINI ממראת הנהג, מושבי ספורט, בלמי ספורט עם קליפרים אדומים",חבילת Tech הכוללת מערכת שמע משודרגת מבית Harman Kardon עם 12 רמקולים,2X4,1,1
ב מ וו,קופר_קבריולה,URBAN,2020,2,4.0,0,5,5184.0,0,0.0,2015,קדמית,אוטומטית - רובוטית כפולת מצמדים,7.0,טורבו בנזין,3.0,1499.0,136,4500.0,22.399999618530273,1480.0,8.699999809265137,206,15.6,22.2,0,0,0,0,0,0,8.0,אין ציון,ABS + EBD + BAS,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",382.1000061035156,172.6999969482422,141.5,249.5,160,215.0,1310,0.0,0.0,175/65R15,40.0,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,0,0,0,2,מזגן רגיל,0,1,ללא,בד,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,הנעה בלבד,0,0,הגה בלבד,0,0,0,1,0,1,0,רגילים,0,גג בד שחור נפתח חשמלית,0,2X4,1,1
ב מ וו,קופר_קבריולה,ICONIC,2021,2,4.0,0,6,5605.0,0,0.0,2013,קדמית,אוטומטית - רובוטית כפולת מצמדים,7.0,טורבו בנזין,3.0,1499.0,136,4500.0,22.399999618530273,1480.0,8.699999809265137,205,0,0,16.6,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,4,1,1,1,1,1,1,1,0,0,התרעה בלבד,0,0,0,0,1,0,0,0,מערכת הגנה על הנוסעים בשעת התהפכות,386.29998779296875,172.6999969482422,141.5,249.5,160,215.0,1368,0.0,0.0,175/65R15,40.0,מקורית + שליטה מההגה,1,0,1,8.8,1,USB,Apple CarPlay,1,0,2,מזגן רגיל,0,1,1,בד,0,0,0,LED,0,1,1,אחוריים + קדמיים,אחורית,1,1,1,0,כניסה + הנעה,0,0,הגה בלבד,0,0,0,1,0,1,0,רגילים,0,"גג בד בצבע שחור, מראות הצד בצבעים לבן / שחור / צבע הרכב, גימור חוץ כרום, גימור פנים שחור מבריק, ערכת תיקון תקר, משענת יד קדמית",0,2X4,1,1
ב מ וו,קופר_קבריולה,CHILI,2020,2,4.0,0,7,7713.0,0,0.0,2015,קדמית,אוטומטית - רובוטית כפולת מצמדים,8.0,טורבו בנזין,4.0,1998.0,231,5200.0,32.599998474121094,1450.0,6.5,240,13.0,18.2,0,0,0,0,0,0,14.0,אין ציון,ABS + EBD + BAS,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",387.3999938964844,172.6999969482422,141.5,249.5,160,215.0,1435,0.0,0.0,205/40R18,44.0,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,0,0,0,2,בקרת אקלים מפוצלת,0,1,1,בד משולב עור,0,מלפנים,0,LED,1,1,1,אחוריים,0,0,1,0,0,הנעה בלבד,1,0,הגה בלבד,0,1,1,1,0,1,0,אדפטיביים,0,"גג בד שחור נפתח חשמלית, מושבי ספורט קדמיים, בקרת שיגור",0,2X4,1,1
ב מ וו,קופר_קבריולה,URBAN,2019,2,4.0,0,5,0,0,0.0,2015,קדמית,אוטומטית - רובוטית כפולת מצמדים,7.0,טורבו בנזין,3.0,1499.0,136,4500.0,22.399999618530273,1480.0,8.699999809265137,206,15.4,19.2,17.8,0,0,0,0,0,8.0,אין ציון,ABS + EBD + BAS,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",382.1000061035156,172.6999969482422,141.5,249.5,160,215.0,1310,0.0,0.0,175/65R15,40.0,מקורית + שליטה מההגה,1,0,1,6.5,0,USB + AUX,0,0,0,2,מזגן רגיל,0,1,ללא,בד,0,0,0,רגילים,1,1,1,אחוריים,0,0,1,0,0,הנעה בלבד,0,0,הגה בלבד,0,0,0,1,0,1,0,רגילים,0,גג בד שחור נפתח חשמלית,0,2X4,1,1
