index,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model
13354,143,ב מ וו,320I,BUSINESS,2014,136,6,1997,2130,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13355,143,ב מ וו,320I,BUSINESS,2015,136,6,1997,2130,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13356,143,ב מ וו,M135I,,2013,137,6,2979,1955,,1.0,4X2,0,2,1,1,0,הצ'בק,P,1,בנזין,3,320,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13357,143,ב מ וו,Z4 SDRIVE 28I,,2013,138,7,1997,1750,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,245,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,Z4
13358,143,ב מ וו,Z4 SDRIVE 28I,,2014,138,7,1997,1750,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,245,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,Z4
13359,143,ב מ וו,Z4 SDRIVE 28I,,2015,138,7,1997,1750,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,245,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,Z4
13360,143,ב מ וו,520I,BUSINESS,2013,139,7,1997,2225,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,1765,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5
13361,143,ב מ וו,520I,BUSINESS,2014,139,7,1997,2225,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,1765,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5
13362,143,ב מ וו,520I,BUSINESS,2015,139,7,1997,2225,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,1765,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5
13363,143,ב מ וו,320I,LUXURY,2013,142,7,1997,2130,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13364,143,ב מ וו,320I,LUXURY,2014,142,7,1997,2130,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13365,143,ב מ וו,320I,LUXURY,2015,142,7,1997,2130,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13366,143,ב מ וו,116I,BUSINESS,2013,143,5,1598,1840,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13367,143,ב מ וו,116I,BUSINESS,2014,143,5,1598,1840,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13368,143,ב מ וו,116I,BUSINESS,2013,144,5,1598,1840,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13369,143,ב מ וו,116I,BUSINESS,2014,144,5,1598,1840,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13370,143,ב מ וו,116I,BUSINESS,2015,144,5,1598,1840,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13371,143,ב מ וו,116I,BUSINESS,2013,145,5,1598,1840,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13372,143,ב מ וו,116I,BUSINESS,2014,145,5,1598,1840,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13373,143,ב מ וו,116I,BUSINESS,2015,145,5,1598,1840,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13374,143,ב מ וו,116I,LUXURY,2013,146,5,1598,1840,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13375,143,ב מ וו,116I,LUXURY,2014,146,5,1598,1840,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13376,143,ב מ וו,116I,LUXURY,2015,146,5,1598,1840,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13377,143,ב מ וו,118I,BUSINESS,2013,147,5,1598,1825,,1.0,4X2,0,4,0,0,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13378,143,ב מ וו,118I,BUSINESS,2014,147,5,1598,1825,,1.0,4X2,0,4,0,0,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13379,143,ב מ וו,118I,BUSINESS,2013,148,5,1598,1825,,1.0,4X2,0,4,0,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13380,143,ב מ וו,118I,BUSINESS,2014,148,5,1598,1825,,1.0,4X2,0,4,0,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13381,143,ב מ וו,118I,BUSINESS,2013,149,5,1598,1845,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13382,143,ב מ וו,118I,BUSINESS,2014,149,5,1598,1845,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13383,143,ב מ וו,325I,,2007,150,7,2497,1950,,1.0,4X2,0,4,1,1,0,סדאן,P,1,בנזין,4,218,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_3
13384,143,ב מ וו,325I,,2008,150,7,2497,1950,,1.0,4X2,0,4,1,1,0,סדאן,P,1,בנזין,4,218,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_3
13385,143,ב מ וו,118I,BUSINESS,2013,152,5,1598,1845,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13386,143,ב מ וו,118I,BUSINESS,2014,152,5,1598,1845,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13387,143,ב מ וו,118I,BUSINESS,2015,152,5,1598,1845,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13388,143,ב מ וו,118I,BUSINESS,2013,153,5,1598,1845,,1.0,4X2,1,4,1,0,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13389,143,ב מ וו,118I,BUSINESS,2014,153,5,1598,1845,,1.0,4X2,1,4,1,0,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13390,143,ב מ וו,118I,LUXURY,2013,154,6,1598,1845,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13391,143,ב מ וו,118I,LUXURY,2014,154,6,1598,1845,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13392,143,ב מ וו,118I,LUXURY,2015,154,6,1598,1845,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,170,5,1,750,670,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
13393,143,ב מ וו,M135I,,2013,155,6,2979,1955,,1.0,4X2,0,2,0,1,0,הצ'בק,P,1,בנזין,3,320,4,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13394,143,ב מ וו,M135I,,2014,155,6,2979,1955,,1.0,4X2,0,2,0,1,0,הצ'בק,P,1,בנזין,3,320,4,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13395,143,ב מ וו,M135I,,2013,156,6,2979,1955,,1.0,4X2,0,2,1,1,0,הצ'בק,P,1,בנזין,3,320,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13396,143,ב מ וו,M135I,,2014,156,7,2979,1955,,1.0,4X2,0,2,1,1,0,הצ'בק,P,1,בנזין,3,320,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13397,143,ב מ וו,M135I,,2013,157,7,2979,1955,,1.0,4X2,0,2,1,1,0,הצ'בק,P,1,בנזין,3,320,4,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13398,143,ב מ וו,M135I,,2014,157,7,2979,1955,,1.0,4X2,0,2,1,1,0,הצ'בק,P,1,בנזין,3,320,4,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13399,143,ב מ וו,M135I,,2013,158,7,2979,1975,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,320,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13400,143,ב מ וו,M135I,,2014,158,7,2979,1975,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,320,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13401,143,ב מ וו,316I,BUSINESS,2013,159,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13402,143,ב מ וו,316I,BUSINESS,2014,159,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13403,143,ב מ וו,316I,BUSINESS,2015,159,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13404,143,ב מ וו,316I,LUXURY,2013,162,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13405,143,ב מ וו,316I,LUXURY,2014,162,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13406,143,ב מ וו,316I,LUXURY,2015,162,6,1598,1955,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,136,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13407,143,ב מ וו,320I,BUSINESS,2013,163,6,1997,1920,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13408,143,ב מ וו,320I,BUSINESS,2014,163,6,1997,1920,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13409,143,ב מ וו,320I,BUSINESS,2015,163,6,1997,1920,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13410,143,ב מ וו,320I,LUXURY,2013,164,7,1997,1920,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13411,143,ב מ וו,320I,LUXURY,2014,164,7,1997,1920,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13412,143,ב מ וו,320I,LUXURY,2015,164,7,1997,1920,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13413,143,ב מ וו,328I,BUSINESS,2013,165,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13414,143,ב מ וו,328I,BUSINESS,2014,165,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13415,143,ב מ וו,328I,BUSINESS,2015,165,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13416,143,ב מ וו,328I,LUXURY,2013,166,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13417,143,ב מ וו,328I,LUXURY,2014,166,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13418,143,ב מ וו,328I,LUXURY,2015,166,7,1997,2080,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,245,5,1,750,745,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_3
13419,143,ב מ וו,640I,,2013,167,7,2979,2360,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,1,יצרן,0,0,0,,0,0,0,סדרה_6
13420,143,ב מ וו,740I,LUXURY,2013,168,7,2979,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,1975,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7
13421,143,ב מ וו,740I,LUXURY,2014,168,7,2979,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,1975,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7
13422,143,ב מ וו,740I,LUXURY,2015,168,7,2979,2505,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,1975,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7
13423,143,ב מ וו,750I,,2013,169,7,4395,2600,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,449,5,1,2090,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7
13424,143,ב מ וו,750I,,2014,169,7,4395,2600,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,449,5,1,2090,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7
13425,143,ב מ וו,750IL,,2013,172,7,4395,2630,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,449,5,1,2100,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7
13426,143,ב מ וו,750IL,,2014,172,7,4395,2630,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,449,5,1,2100,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_7
13427,143,ב מ וו,520I,LUXURY,2014,173,7,1997,2225,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,184,5,1,1765,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_5
13428,143,ב מ וו,535I,LUXURY,2013,174,7,2979,2300,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,1840,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_5
13429,143,ב מ וו,535I,LUXURY,2014,174,7,2979,2300,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,1840,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_5
13430,143,ב מ וו,535I,LUXURY,2015,174,7,2979,2300,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,1840,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_5
13431,143,ב מ וו,535I,PREMIUM,2013,175,7,2979,2300,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,1840,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_5
13432,143,ב מ וו,535I,PREMIUM,2014,175,7,2979,2300,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,1840,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_5
13433,143,ב מ וו,535I,PREMIUM,2015,175,7,2979,2300,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,1840,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_5
13434,143,ב מ וו,640I,,2013,176,7,2979,2360,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,1,יצרן,0,0,0,,0,0,0,סדרה_6
13435,143,ב מ וו,640I,,2014,176,7,2979,2360,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,1,יצרן,0,0,0,,0,0,0,סדרה_6
13436,143,ב מ וו,640I,,2015,176,7,2979,2360,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,1,יצרן,0,0,0,,0,0,0,סדרה_6
13437,143,ב מ וו,640I,,2016,176,7,2979,2360,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,320,5,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,1,יצרן,0,0,0,,0,0,0,סדרה_6
13438,143,ב מ וו,M135I,,2014,177,7,2979,1970,,1.0,4X2,1,2,1,1,0,הצ'בק,P,1,בנזין,3,320,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13439,143,ב מ וו,M135I,,2015,177,7,2979,1970,,1.0,4X2,1,2,1,1,0,הצ'בק,P,1,בנזין,3,320,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,M1_קופה
13440,143,ב מ וו,650I,,2014,178,7,4395,2420,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,449,4,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,0,סדרה_6
13441,143,ב מ וו,420I,LUXURY,2014,179,7,1997,1970,,1.0,4X2,1,2,1,1,0,קופה,P,1,בנזין,2,184,4,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_4
13442,143,ב מ וו,420I,LUXURY,2015,179,7,1997,1970,,1.0,4X2,1,2,1,1,0,קופה,P,1,בנזין,2,184,4,1,750,695,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_4
13443,143,ב מ וו,550I,PREMIUM,2014,182,7,4395,2430,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,449,5,1,1980,750,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,0,0,1,יצרן,0,0,0,,0,0,0,סדרה_5
13444,143,ב מ וו,650I,,2014,183,7,4395,2465,,1.0,4X2,1,4,1,1,0,קופה,P,1,בנזין,4,449,5,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,1,יצרן,0,0,0,,0,0,0,סדרה_6
13445,143,ב מ וו,650I,,2015,183,7,4395,2465,,1.0,4X2,1,4,1,1,0,קופה,P,1,בנזין,4,449,5,1,0,0,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,0,0,1,יצרן,0,0,0,,0,0,0,סדרה_6
13446,143,ב מ וו,428I,LUXURY,2014,184,7,1997,2160,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,245,4,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_4
13447,143,ב מ וו,428I,LUXURY,2015,184,7,1997,2160,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,245,4,1,750,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_4
13448,143,ב מ וו,435I,LUXURY,2014,185,7,2979,2210,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,306,4,1,1700,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_4
13449,143,ב מ וו,435I,LUXURY,2015,185,7,2979,2210,,1.0,4X2,1,4,0,1,0,קבריולט,P,1,בנזין,2,306,4,1,1700,750,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_4
13450,143,ב מ וו,116I,BUSINESS,2014,186,5,1598,1835,,1.0,4X2,1,2,0,1,0,הצ'בק,P,1,בנזין,3,136,5,1,750,650,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,סדרה_1
